value,chindex,chlabel,bini,binlabel,SubjID
0.328,2,Fz,27,Correct_Rejections_Shape_1,S170
1.120,3,F3,27,Correct_Rejections_Shape_1,S170
-2.646,4,F7,27,Correct_Rejections_Shape_1,S170
-1.852,5,FC5,27,Correct_Rejections_Shape_1,S170
1.940,6,FC1,27,Correct_Rejections_Shape_1,S170
1.151,7,C3,27,Correct_Rejections_Shape_1,S170
-1.997,8,T7,27,Correct_Rejections_Shape_1,S170
0.521,9,CP5,27,Correct_Rejections_Shape_1,S170
2.288,10,CP1,27,Correct_Rejections_Shape_1,S170
3.496,11,Pz,27,Correct_Rejections_Shape_1,S170
2.403,12,P3,27,Correct_Rejections_Shape_1,S170
1.544,13,P7,27,Correct_Rejections_Shape_1,S170
4.197,14,O1,27,Correct_Rejections_Shape_1,S170
6.075,15,O2,27,Correct_Rejections_Shape_1,S170
4.060,16,P4,27,Correct_Rejections_Shape_1,S170
6.859,17,P8,27,Correct_Rejections_Shape_1,S170
3.592,18,CP6,27,Correct_Rejections_Shape_1,S170
2.477,19,CP2,27,Correct_Rejections_Shape_1,S170
2.634,20,CZ,27,Correct_Rejections_Shape_1,S170
3.038,21,C4,27,Correct_Rejections_Shape_1,S170
3.181,22,T8,27,Correct_Rejections_Shape_1,S170
1.578,23,FC6,27,Correct_Rejections_Shape_1,S170
0.994,24,FC2,27,Correct_Rejections_Shape_1,S170
0.265,25,F4,27,Correct_Rejections_Shape_1,S170
-0.905,26,F8,27,Correct_Rejections_Shape_1,S170
-0.501,27,FP2,27,Correct_Rejections_Shape_1,S170
-9.342,1,FP1,28,False_Alarms_Shape_1,S170
-6.658,2,Fz,28,False_Alarms_Shape_1,S170
-6.492,3,F3,28,False_Alarms_Shape_1,S170
-9.018,4,F7,28,False_Alarms_Shape_1,S170
-4.761,5,FC5,28,False_Alarms_Shape_1,S170
-2.444,6,FC1,28,False_Alarms_Shape_1,S170
0.844,7,C3,28,False_Alarms_Shape_1,S170
-2.655,8,T7,28,False_Alarms_Shape_1,S170
2.549,9,CP5,28,False_Alarms_Shape_1,S170
1.760,10,CP1,28,False_Alarms_Shape_1,S170
1.600,11,Pz,28,False_Alarms_Shape_1,S170
3.577,12,P3,28,False_Alarms_Shape_1,S170
3.556,13,P7,28,False_Alarms_Shape_1,S170
7.628,14,O1,28,False_Alarms_Shape_1,S170
2.980,15,O2,28,False_Alarms_Shape_1,S170
0.302,16,P4,28,False_Alarms_Shape_1,S170
1.497,17,P8,28,False_Alarms_Shape_1,S170
-2.481,18,CP6,28,False_Alarms_Shape_1,S170
0.110,19,CP2,28,False_Alarms_Shape_1,S170
-0.520,20,CZ,28,False_Alarms_Shape_1,S170
-2.517,21,C4,28,False_Alarms_Shape_1,S170
-2.135,22,T8,28,False_Alarms_Shape_1,S170
-4.814,23,FC6,28,False_Alarms_Shape_1,S170
-4.533,24,FC2,28,False_Alarms_Shape_1,S170
-10.018,25,F4,28,False_Alarms_Shape_1,S170
-5.401,26,F8,28,False_Alarms_Shape_1,S170
-8.706,27,FP2,28,False_Alarms_Shape_1,S170
-5.675,1,FP1,29,Hits_Shape_2,S170
-6.287,2,Fz,29,Hits_Shape_2,S170
-5.598,3,F3,29,Hits_Shape_2,S170
-0.867,4,F7,29,Hits_Shape_2,S170
-0.774,5,FC5,29,Hits_Shape_2,S170
-5.932,6,FC1,29,Hits_Shape_2,S170
-4.020,7,C3,29,Hits_Shape_2,S170
-1.341,8,T7,29,Hits_Shape_2,S170
-4.575,9,CP5,29,Hits_Shape_2,S170
-5.279,10,CP1,29,Hits_Shape_2,S170
-5.585,11,Pz,29,Hits_Shape_2,S170
-4.478,12,P3,29,Hits_Shape_2,S170
-4.891,13,P7,29,Hits_Shape_2,S170
-2.341,14,O1,29,Hits_Shape_2,S170
-3.258,15,O2,29,Hits_Shape_2,S170
-3.657,16,P4,29,Hits_Shape_2,S170
-1.966,17,P8,29,Hits_Shape_2,S170
-1.331,18,CP6,29,Hits_Shape_2,S170
-5.311,19,CP2,29,Hits_Shape_2,S170
-6.109,20,CZ,29,Hits_Shape_2,S170
-4.934,21,C4,29,Hits_Shape_2,S170
-1.252,22,T8,29,Hits_Shape_2,S170
-3.621,23,FC6,29,Hits_Shape_2,S170
-10.244,24,FC2,29,Hits_Shape_2,S170
-5.520,25,F4,29,Hits_Shape_2,S170
-1.510,26,F8,29,Hits_Shape_2,S170
-4.460,27,FP2,29,Hits_Shape_2,S170
-1.558,1,FP1,30,Misses_Shape_2,S170
4.135,2,Fz,30,Misses_Shape_2,S170
3.218,3,F3,30,Misses_Shape_2,S170
-5.183,4,F7,30,Misses_Shape_2,S170
-0.472,5,FC5,30,Misses_Shape_2,S170
5.581,6,FC1,30,Misses_Shape_2,S170
7.705,7,C3,30,Misses_Shape_2,S170
-3.344,8,T7,30,Misses_Shape_2,S170
4.389,9,CP5,30,Misses_Shape_2,S170
12.062,10,CP1,30,Misses_Shape_2,S170
16.848,11,Pz,30,Misses_Shape_2,S170
13.461,12,P3,30,Misses_Shape_2,S170
0.415,13,P7,30,Misses_Shape_2,S170
19.899,14,O1,30,Misses_Shape_2,S170
20.125,15,O2,30,Misses_Shape_2,S170
18.442,16,P4,30,Misses_Shape_2,S170
11.968,17,P8,30,Misses_Shape_2,S170
13.298,18,CP6,30,Misses_Shape_2,S170
13.548,19,CP2,30,Misses_Shape_2,S170
10.205,20,CZ,30,Misses_Shape_2,S170
9.879,21,C4,30,Misses_Shape_2,S170
5.729,22,T8,30,Misses_Shape_2,S170
7.117,23,FC6,30,Misses_Shape_2,S170
6.125,24,FC2,30,Misses_Shape_2,S170
6.431,25,F4,30,Misses_Shape_2,S170
1.954,26,F8,30,Misses_Shape_2,S170
2.204,27,FP2,30,Misses_Shape_2,S170
-3.171,1,FP1,31,Correct_Rejections_Shape_2,S170
-1.482,2,Fz,31,Correct_Rejections_Shape_2,S170
-1.804,3,F3,31,Correct_Rejections_Shape_2,S170
-2.293,4,F7,31,Correct_Rejections_Shape_2,S170
-2.841,5,FC5,31,Correct_Rejections_Shape_2,S170
-2.194,6,FC1,31,Correct_Rejections_Shape_2,S170
-1.965,7,C3,31,Correct_Rejections_Shape_2,S170
-2.836,8,T7,31,Correct_Rejections_Shape_2,S170
-3.211,9,CP5,31,Correct_Rejections_Shape_2,S170
-3.112,10,CP1,31,Correct_Rejections_Shape_2,S170
-3.434,11,Pz,31,Correct_Rejections_Shape_2,S170
-2.574,12,P3,31,Correct_Rejections_Shape_2,S170
-2.770,13,P7,31,Correct_Rejections_Shape_2,S170
2.682,14,O1,31,Correct_Rejections_Shape_2,S170
3.349,15,O2,31,Correct_Rejections_Shape_2,S170
-0.676,16,P4,31,Correct_Rejections_Shape_2,S170
0.317,17,P8,31,Correct_Rejections_Shape_2,S170
-1.123,18,CP6,31,Correct_Rejections_Shape_2,S170
-2.217,19,CP2,31,Correct_Rejections_Shape_2,S170
-2.835,20,CZ,31,Correct_Rejections_Shape_2,S170
-0.681,21,C4,31,Correct_Rejections_Shape_2,S170
0.281,22,T8,31,Correct_Rejections_Shape_2,S170
-0.185,23,FC6,31,Correct_Rejections_Shape_2,S170
-1.517,24,FC2,31,Correct_Rejections_Shape_2,S170
-1.476,25,F4,31,Correct_Rejections_Shape_2,S170
0.966,26,F8,31,Correct_Rejections_Shape_2,S170
-1.827,27,FP2,31,Correct_Rejections_Shape_2,S170
-2.831,1,FP1,32,False_Alarms_Shape_2,S170
0.678,2,Fz,32,False_Alarms_Shape_2,S170
0.907,3,F3,32,False_Alarms_Shape_2,S170
0.722,4,F7,32,False_Alarms_Shape_2,S170
2.580,5,FC5,32,False_Alarms_Shape_2,S170
3.579,6,FC1,32,False_Alarms_Shape_2,S170
3.322,7,C3,32,False_Alarms_Shape_2,S170
2.108,8,T7,32,False_Alarms_Shape_2,S170
1.376,9,CP5,32,False_Alarms_Shape_2,S170
2.538,10,CP1,32,False_Alarms_Shape_2,S170
2.202,11,Pz,32,False_Alarms_Shape_2,S170
1.828,12,P3,32,False_Alarms_Shape_2,S170
-0.503,13,P7,32,False_Alarms_Shape_2,S170
1.345,14,O1,32,False_Alarms_Shape_2,S170
2.905,15,O2,32,False_Alarms_Shape_2,S170
-0.811,16,P4,32,False_Alarms_Shape_2,S170
-0.213,17,P8,32,False_Alarms_Shape_2,S170
-1.487,18,CP6,32,False_Alarms_Shape_2,S170
0.076,19,CP2,32,False_Alarms_Shape_2,S170
2.903,20,CZ,32,False_Alarms_Shape_2,S170
-1.497,21,C4,32,False_Alarms_Shape_2,S170
-2.115,22,T8,32,False_Alarms_Shape_2,S170
-1.194,23,FC6,32,False_Alarms_Shape_2,S170
1.371,24,FC2,32,False_Alarms_Shape_2,S170
-1.519,25,F4,32,False_Alarms_Shape_2,S170
-3.630,26,F8,32,False_Alarms_Shape_2,S170
-3.231,27,FP2,32,False_Alarms_Shape_2,S170
-8.709,1,FP1,33,Hits_Shape_3,S170
-0.873,2,Fz,33,Hits_Shape_3,S170
-3.092,3,F3,33,Hits_Shape_3,S170
-8.278,4,F7,33,Hits_Shape_3,S170
-5.010,5,FC5,33,Hits_Shape_3,S170
3.274,6,FC1,33,Hits_Shape_3,S170
2.031,7,C3,33,Hits_Shape_3,S170
-8.952,8,T7,33,Hits_Shape_3,S170
-2.618,9,CP5,33,Hits_Shape_3,S170
3.224,10,CP1,33,Hits_Shape_3,S170
2.823,11,Pz,33,Hits_Shape_3,S170
2.184,12,P3,33,Hits_Shape_3,S170
-3.430,13,P7,33,Hits_Shape_3,S170
5.792,14,O1,33,Hits_Shape_3,S170
7.183,15,O2,33,Hits_Shape_3,S170
3.624,16,P4,33,Hits_Shape_3,S170
2.074,17,P8,33,Hits_Shape_3,S170
0.285,18,CP6,33,Hits_Shape_3,S170
3.669,19,CP2,33,Hits_Shape_3,S170
4.589,20,CZ,33,Hits_Shape_3,S170
1.508,21,C4,33,Hits_Shape_3,S170
-4.132,22,T8,33,Hits_Shape_3,S170
-2.269,23,FC6,33,Hits_Shape_3,S170
2.520,24,FC2,33,Hits_Shape_3,S170
-2.898,25,F4,33,Hits_Shape_3,S170
-3.627,26,F8,33,Hits_Shape_3,S170
-7.563,27,FP2,33,Hits_Shape_3,S170
-4.346,1,FP1,34,Misses_Shape_3,S170
1.811,2,Fz,34,Misses_Shape_3,S170
-0.452,3,F3,34,Misses_Shape_3,S170
-2.709,4,F7,34,Misses_Shape_3,S170
0.610,5,FC5,34,Misses_Shape_3,S170
1.889,6,FC1,34,Misses_Shape_3,S170
2.985,7,C3,34,Misses_Shape_3,S170
-1.052,8,T7,34,Misses_Shape_3,S170
3.077,9,CP5,34,Misses_Shape_3,S170
2.511,10,CP1,34,Misses_Shape_3,S170
2.171,11,Pz,34,Misses_Shape_3,S170
5.689,12,P3,34,Misses_Shape_3,S170
4.517,13,P7,34,Misses_Shape_3,S170
11.886,14,O1,34,Misses_Shape_3,S170
11.499,15,O2,34,Misses_Shape_3,S170
5.901,16,P4,34,Misses_Shape_3,S170
6.353,17,P8,34,Misses_Shape_3,S170
4.602,18,CP6,34,Misses_Shape_3,S170
4.639,19,CP2,34,Misses_Shape_3,S170
2.170,20,CZ,34,Misses_Shape_3,S170
4.854,21,C4,34,Misses_Shape_3,S170
3.189,22,T8,34,Misses_Shape_3,S170
7.093,23,FC6,34,Misses_Shape_3,S170
3.279,24,FC2,34,Misses_Shape_3,S170
4.579,25,F4,34,Misses_Shape_3,S170
2.703,26,F8,34,Misses_Shape_3,S170
-0.737,27,FP2,34,Misses_Shape_3,S170
-3.299,1,FP1,35,Correct_Rejections_Shape_3,S170
-2.882,2,Fz,35,Correct_Rejections_Shape_3,S170
-2.789,3,F3,35,Correct_Rejections_Shape_3,S170
-4.701,4,F7,35,Correct_Rejections_Shape_3,S170
-2.353,5,FC5,35,Correct_Rejections_Shape_3,S170
-1.124,6,FC1,35,Correct_Rejections_Shape_3,S170
0.883,7,C3,35,Correct_Rejections_Shape_3,S170
-5.607,8,T7,35,Correct_Rejections_Shape_3,S170
0.726,9,CP5,35,Correct_Rejections_Shape_3,S170
1.841,10,CP1,35,Correct_Rejections_Shape_3,S170
0.619,11,Pz,35,Correct_Rejections_Shape_3,S170
4.107,12,P3,35,Correct_Rejections_Shape_3,S170
1.909,13,P7,35,Correct_Rejections_Shape_3,S170
9.878,14,O1,35,Correct_Rejections_Shape_3,S170
7.889,15,O2,35,Correct_Rejections_Shape_3,S170
1.169,16,P4,35,Correct_Rejections_Shape_3,S170
1.306,17,P8,35,Correct_Rejections_Shape_3,S170
-2.250,18,CP6,35,Correct_Rejections_Shape_3,S170
-0.162,19,CP2,35,Correct_Rejections_Shape_3,S170
0.303,20,CZ,35,Correct_Rejections_Shape_3,S170
-1.621,21,C4,35,Correct_Rejections_Shape_3,S170
-4.598,22,T8,35,Correct_Rejections_Shape_3,S170
-4.619,23,FC6,35,Correct_Rejections_Shape_3,S170
-0.234,24,FC2,35,Correct_Rejections_Shape_3,S170
-4.585,25,F4,35,Correct_Rejections_Shape_3,S170
-5.676,26,F8,35,Correct_Rejections_Shape_3,S170
-5.944,27,FP2,35,Correct_Rejections_Shape_3,S170
-1.541,1,FP1,36,False_Alarms_Shape_3,S170
4.118,2,Fz,36,False_Alarms_Shape_3,S170
2.787,3,F3,36,False_Alarms_Shape_3,S170
3.717,4,F7,36,False_Alarms_Shape_3,S170
2.661,5,FC5,36,False_Alarms_Shape_3,S170
4.362,6,FC1,36,False_Alarms_Shape_3,S170
2.711,7,C3,36,False_Alarms_Shape_3,S170
-0.251,8,T7,36,False_Alarms_Shape_3,S170
-0.783,9,CP5,36,False_Alarms_Shape_3,S170
3.119,10,CP1,36,False_Alarms_Shape_3,S170
2.773,11,Pz,36,False_Alarms_Shape_3,S170
2.154,12,P3,36,False_Alarms_Shape_3,S170
-2.095,13,P7,36,False_Alarms_Shape_3,S170
7.131,14,O1,36,False_Alarms_Shape_3,S170
1.122,15,O2,36,False_Alarms_Shape_3,S170
-7.863,16,P4,36,False_Alarms_Shape_3,S170
-3.710,17,P8,36,False_Alarms_Shape_3,S170
-3.257,18,CP6,36,False_Alarms_Shape_3,S170
2.225,19,CP2,36,False_Alarms_Shape_3,S170
6.822,20,CZ,36,False_Alarms_Shape_3,S170
1.677,21,C4,36,False_Alarms_Shape_3,S170
-1.391,22,T8,36,False_Alarms_Shape_3,S170
2.044,23,FC6,36,False_Alarms_Shape_3,S170
2.917,24,FC2,36,False_Alarms_Shape_3,S170
2.855,25,F4,36,False_Alarms_Shape_3,S170
2.196,26,F8,36,False_Alarms_Shape_3,S170
-1.513,27,FP2,36,False_Alarms_Shape_3,S170
-7.086,1,FP1,37,Hits,S170
-2.651,2,Fz,37,Hits,S170
-3.629,3,F3,37,Hits,S170
-3.961,4,F7,37,Hits,S170
-2.300,5,FC5,37,Hits,S170
-0.882,6,FC1,37,Hits,S170
-0.630,7,C3,37,Hits,S170
-4.576,8,T7,37,Hits,S170
-2.675,9,CP5,37,Hits,S170
-0.626,10,CP1,37,Hits,S170
-0.275,11,Pz,37,Hits,S170
-0.080,12,P3,37,Hits,S170
-3.189,13,P7,37,Hits,S170
2.529,14,O1,37,Hits,S170
3.053,15,O2,37,Hits,S170
1.049,16,P4,37,Hits,S170
0.967,17,P8,37,Hits,S170
0.588,18,CP6,37,Hits,S170
-0.077,19,CP2,37,Hits,S170
-0.018,20,CZ,37,Hits,S170
-0.387,21,C4,37,Hits,S170
-1.727,22,T8,37,Hits,S170
-0.985,23,FC6,37,Hits,S170
-2.058,24,FC2,37,Hits,S170
-1.936,25,F4,37,Hits,S170
-0.521,26,F8,37,Hits,S170
-5.866,27,FP2,37,Hits,S170
-1.886,1,FP1,38,Misses,S170
-0.948,2,Fz,38,Misses,S170
-1.593,3,F3,38,Misses,S170
-2.385,4,F7,38,Misses,S170
-0.953,5,FC5,38,Misses,S170
-0.179,6,FC1,38,Misses,S170
1.856,7,C3,38,Misses,S170
-2.300,8,T7,38,Misses,S170
0.341,9,CP5,38,Misses,S170
3.026,10,CP1,38,Misses,S170
3.540,11,Pz,38,Misses,S170
3.534,12,P3,38,Misses,S170
0.661,13,P7,38,Misses,S170
7.428,14,O1,38,Misses,S170
6.427,15,O2,38,Misses,S170
3.196,16,P4,38,Misses,S170
2.662,17,P8,38,Misses,S170
1.495,18,CP6,38,Misses,S170
2.910,19,CP2,38,Misses,S170
1.978,20,CZ,38,Misses,S170
1.083,21,C4,38,Misses,S170
-0.552,22,T8,38,Misses,S170
0.482,23,FC6,38,Misses,S170
-1.393,24,FC2,38,Misses,S170
-0.804,25,F4,38,Misses,S170
-2.403,26,F8,38,Misses,S170
-2.734,27,FP2,38,Misses,S170
-2.514,1,FP1,39,Correct_Rejections,S170
-1.345,2,Fz,39,Correct_Rejections,S170
-1.158,3,F3,39,Correct_Rejections,S170
-3.213,4,F7,39,Correct_Rejections,S170
-2.349,5,FC5,39,Correct_Rejections,S170
-0.459,6,FC1,39,Correct_Rejections,S170
0.023,7,C3,39,Correct_Rejections,S170
-3.480,8,T7,39,Correct_Rejections,S170
-0.654,9,CP5,39,Correct_Rejections,S170
0.339,10,CP1,39,Correct_Rejections,S170
0.227,11,Pz,39,Correct_Rejections,S170
1.312,12,P3,39,Correct_Rejections,S170
0.228,13,P7,39,Correct_Rejections,S170
5.586,14,O1,39,Correct_Rejections,S170
5.771,15,O2,39,Correct_Rejections,S170
1.518,16,P4,39,Correct_Rejections,S170
2.827,17,P8,39,Correct_Rejections,S170
0.073,18,CP6,39,Correct_Rejections,S170
0.032,19,CP2,39,Correct_Rejections,S170
0.034,20,CZ,39,Correct_Rejections,S170
0.245,21,C4,39,Correct_Rejections,S170
-0.379,22,T8,39,Correct_Rejections,S170
-1.075,23,FC6,39,Correct_Rejections,S170
-0.252,24,FC2,39,Correct_Rejections,S170
-1.932,25,F4,39,Correct_Rejections,S170
-1.872,26,F8,39,Correct_Rejections,S170
-2.757,27,FP2,39,Correct_Rejections,S170
-4.571,1,FP1,40,False_Alarms,S170
-0.621,2,Fz,40,False_Alarms,S170
-0.933,3,F3,40,False_Alarms,S170
-1.526,4,F7,40,False_Alarms,S170
0.160,5,FC5,40,False_Alarms,S170
1.832,6,FC1,40,False_Alarms,S170
2.292,7,C3,40,False_Alarms,S170
-0.266,8,T7,40,False_Alarms,S170
1.047,9,CP5,40,False_Alarms,S170
2.472,10,CP1,40,False_Alarms,S170
2.192,11,Pz,40,False_Alarms,S170
2.520,12,P3,40,False_Alarms,S170
0.319,13,P7,40,False_Alarms,S170
5.368,14,O1,40,False_Alarms,S170
2.336,15,O2,40,False_Alarms,S170
-2.791,16,P4,40,False_Alarms,S170
-0.808,17,P8,40,False_Alarms,S170
-2.408,18,CP6,40,False_Alarms,S170
0.803,19,CP2,40,False_Alarms,S170
3.068,20,CZ,40,False_Alarms,S170
-0.779,21,C4,40,False_Alarms,S170
-1.881,22,T8,40,False_Alarms,S170
-1.321,23,FC6,40,False_Alarms,S170
-0.081,24,FC2,40,False_Alarms,S170
-2.894,25,F4,40,False_Alarms,S170
-2.278,26,F8,40,False_Alarms,S170
-4.483,27,FP2,40,False_Alarms,S170
-4.486,1,FP1,41,Old,S170
-1.800,2,Fz,41,Old,S170
-2.611,3,F3,41,Old,S170
-3.173,4,F7,41,Old,S170
-1.627,5,FC5,41,Old,S170
-0.531,6,FC1,41,Old,S170
0.613,7,C3,41,Old,S170
-3.438,8,T7,41,Old,S170
-1.167,9,CP5,41,Old,S170
1.200,10,CP1,41,Old,S170
1.633,11,Pz,41,Old,S170
1.727,12,P3,41,Old,S170
-1.264,13,P7,41,Old,S170
4.978,14,O1,41,Old,S170
4.740,15,O2,41,Old,S170
2.122,16,P4,41,Old,S170
1.815,17,P8,41,Old,S170
1.041,18,CP6,41,Old,S170
1.416,19,CP2,41,Old,S170
0.980,20,CZ,41,Old,S170
0.348,21,C4,41,Old,S170
-1.140,22,T8,41,Old,S170
-0.251,23,FC6,41,Old,S170
-1.725,24,FC2,41,Old,S170
-1.370,25,F4,41,Old,S170
-1.462,26,F8,41,Old,S170
-4.300,27,FP2,41,Old,S170
-3.542,1,FP1,42,New,S170
-0.983,2,Fz,42,New,S170
-1.045,3,F3,42,New,S170
-2.370,4,F7,42,New,S170
-1.094,5,FC5,42,New,S170
0.686,6,FC1,42,New,S170
1.157,7,C3,42,New,S170
-1.873,8,T7,42,New,S170
0.196,9,CP5,42,New,S170
1.406,10,CP1,42,New,S170
1.209,11,Pz,42,New,S170
1.916,12,P3,42,New,S170
0.273,13,P7,42,New,S170
5.477,14,O1,42,New,S170
4.053,15,O2,42,New,S170
-0.637,16,P4,42,New,S170
1.009,17,P8,42,New,S170
-1.168,18,CP6,42,New,S170
0.418,19,CP2,42,New,S170
1.551,20,CZ,42,New,S170
-0.267,21,C4,42,New,S170
-1.130,22,T8,42,New,S170
-1.198,23,FC6,42,New,S170
-0.167,24,FC2,42,New,S170
-2.413,25,F4,42,New,S170
-2.075,26,F8,42,New,S170
-3.620,27,FP2,42,New,S170
-4.800,1,FP1,43,Correct_Responses,S170
-1.998,2,Fz,43,Correct_Responses,S170
-2.393,3,F3,43,Correct_Responses,S170
-3.587,4,F7,43,Correct_Responses,S170
-2.324,5,FC5,43,Correct_Responses,S170
-0.671,6,FC1,43,Correct_Responses,S170
-0.304,7,C3,43,Correct_Responses,S170
-4.028,8,T7,43,Correct_Responses,S170
-1.665,9,CP5,43,Correct_Responses,S170
-0.144,10,CP1,43,Correct_Responses,S170
-0.024,11,Pz,43,Correct_Responses,S170
0.616,12,P3,43,Correct_Responses,S170
-1.481,13,P7,43,Correct_Responses,S170
4.057,14,O1,43,Correct_Responses,S170
4.412,15,O2,43,Correct_Responses,S170
1.283,16,P4,43,Correct_Responses,S170
1.897,17,P8,43,Correct_Responses,S170
0.331,18,CP6,43,Correct_Responses,S170
-0.022,19,CP2,43,Correct_Responses,S170
0.008,20,CZ,43,Correct_Responses,S170
-0.071,21,C4,43,Correct_Responses,S170
-1.053,22,T8,43,Correct_Responses,S170
-1.030,23,FC6,43,Correct_Responses,S170
-1.155,24,FC2,43,Correct_Responses,S170
-1.934,25,F4,43,Correct_Responses,S170
-1.196,26,F8,43,Correct_Responses,S170
-4.312,27,FP2,43,Correct_Responses,S170
-3.229,1,FP1,44,Incorrect_Responses,S170
-0.784,2,Fz,44,Incorrect_Responses,S170
-1.263,3,F3,44,Incorrect_Responses,S170
-1.956,4,F7,44,Incorrect_Responses,S170
-0.397,5,FC5,44,Incorrect_Responses,S170
0.827,6,FC1,44,Incorrect_Responses,S170
2.074,7,C3,44,Incorrect_Responses,S170
-1.283,8,T7,44,Incorrect_Responses,S170
0.694,9,CP5,44,Incorrect_Responses,S170
2.749,10,CP1,44,Incorrect_Responses,S170
2.866,11,Pz,44,Incorrect_Responses,S170
3.027,12,P3,44,Incorrect_Responses,S170
0.490,13,P7,44,Incorrect_Responses,S170
6.398,14,O1,44,Incorrect_Responses,S170
4.381,15,O2,44,Incorrect_Responses,S170
0.202,16,P4,44,Incorrect_Responses,S170
0.927,17,P8,44,Incorrect_Responses,S170
-0.457,18,CP6,44,Incorrect_Responses,S170
1.857,19,CP2,44,Incorrect_Responses,S170
2.523,20,CZ,44,Incorrect_Responses,S170
0.152,21,C4,44,Incorrect_Responses,S170
-1.216,22,T8,44,Incorrect_Responses,S170
-0.419,23,FC6,44,Incorrect_Responses,S170
-0.737,24,FC2,44,Incorrect_Responses,S170
-1.849,25,F4,44,Incorrect_Responses,S170
-2.341,26,F8,44,Incorrect_Responses,S170
-3.609,27,FP2,44,Incorrect_Responses,S170
-2.515,1,FP1,45,Hits_Minus_False_Alarms,S170
-2.030,2,Fz,45,Hits_Minus_False_Alarms,S170
-2.696,3,F3,45,Hits_Minus_False_Alarms,S170
-2.434,4,F7,45,Hits_Minus_False_Alarms,S170
-2.460,5,FC5,45,Hits_Minus_False_Alarms,S170
-2.715,6,FC1,45,Hits_Minus_False_Alarms,S170
-2.922,7,C3,45,Hits_Minus_False_Alarms,S170
-4.311,8,T7,45,Hits_Minus_False_Alarms,S170
-3.722,9,CP5,45,Hits_Minus_False_Alarms,S170
-3.099,10,CP1,45,Hits_Minus_False_Alarms,S170
-2.466,11,Pz,45,Hits_Minus_False_Alarms,S170
-2.600,12,P3,45,Hits_Minus_False_Alarms,S170
-3.508,13,P7,45,Hits_Minus_False_Alarms,S170
-2.839,14,O1,45,Hits_Minus_False_Alarms,S170
0.717,15,O2,45,Hits_Minus_False_Alarms,S170
3.840,16,P4,45,Hits_Minus_False_Alarms,S170
1.775,17,P8,45,Hits_Minus_False_Alarms,S170
2.996,18,CP6,45,Hits_Minus_False_Alarms,S170
-0.880,19,CP2,45,Hits_Minus_False_Alarms,S170
-3.087,20,CZ,45,Hits_Minus_False_Alarms,S170
0.392,21,C4,45,Hits_Minus_False_Alarms,S170
0.153,22,T8,45,Hits_Minus_False_Alarms,S170
0.336,23,FC6,45,Hits_Minus_False_Alarms,S170
-1.976,24,FC2,45,Hits_Minus_False_Alarms,S170
0.958,25,F4,45,Hits_Minus_False_Alarms,S170
1.758,26,F8,45,Hits_Minus_False_Alarms,S170
-1.383,27,FP2,45,Hits_Minus_False_Alarms,S170
-5.200,1,FP1,46,Hits_Minus_Misses,S170
-1.702,2,Fz,46,Hits_Minus_Misses,S170
-2.035,3,F3,46,Hits_Minus_Misses,S170
-1.575,4,F7,46,Hits_Minus_Misses,S170
-1.347,5,FC5,46,Hits_Minus_Misses,S170
-0.704,6,FC1,46,Hits_Minus_Misses,S170
-2.486,7,C3,46,Hits_Minus_Misses,S170
-2.276,8,T7,46,Hits_Minus_Misses,S170
-3.016,9,CP5,46,Hits_Minus_Misses,S170
-3.652,10,CP1,46,Hits_Minus_Misses,S170
-3.815,11,Pz,46,Hits_Minus_Misses,S170
-3.614,12,P3,46,Hits_Minus_Misses,S170
-3.851,13,P7,46,Hits_Minus_Misses,S170
-4.899,14,O1,46,Hits_Minus_Misses,S170
-3.373,15,O2,46,Hits_Minus_Misses,S170
-2.146,16,P4,46,Hits_Minus_Misses,S170
-1.695,17,P8,46,Hits_Minus_Misses,S170
-0.907,18,CP6,46,Hits_Minus_Misses,S170
-2.987,19,CP2,46,Hits_Minus_Misses,S170
-1.996,20,CZ,46,Hits_Minus_Misses,S170
-1.470,21,C4,46,Hits_Minus_Misses,S170
-1.175,22,T8,46,Hits_Minus_Misses,S170
-1.468,23,FC6,46,Hits_Minus_Misses,S170
-0.665,24,FC2,46,Hits_Minus_Misses,S170
-1.132,25,F4,46,Hits_Minus_Misses,S170
1.882,26,F8,46,Hits_Minus_Misses,S170
-3.132,27,FP2,46,Hits_Minus_Misses,S170
-4.572,1,FP1,47,Hits_Minus_Correct_Rejections,S170
-1.306,2,Fz,47,Hits_Minus_Correct_Rejections,S170
-2.471,3,F3,47,Hits_Minus_Correct_Rejections,S170
-0.747,4,F7,47,Hits_Minus_Correct_Rejections,S170
0.048,5,FC5,47,Hits_Minus_Correct_Rejections,S170
-0.423,6,FC1,47,Hits_Minus_Correct_Rejections,S170
-0.653,7,C3,47,Hits_Minus_Correct_Rejections,S170
-1.096,8,T7,47,Hits_Minus_Correct_Rejections,S170
-2.021,9,CP5,47,Hits_Minus_Correct_Rejections,S170
-0.965,10,CP1,47,Hits_Minus_Correct_Rejections,S170
-0.502,11,Pz,47,Hits_Minus_Correct_Rejections,S170
-1.392,12,P3,47,Hits_Minus_Correct_Rejections,S170
-3.417,13,P7,47,Hits_Minus_Correct_Rejections,S170
-3.057,14,O1,47,Hits_Minus_Correct_Rejections,S170
-2.717,15,O2,47,Hits_Minus_Correct_Rejections,S170
-0.468,16,P4,47,Hits_Minus_Correct_Rejections,S170
