value,chindex,chlabel,bini,binlabel,SubjID
3.783,3,F3,27,Correct Rejections Shape_1,S170
1.220,4,F7,27,Correct Rejections Shape_1,S170
1.313,5,FC5,27,Correct Rejections Shape_1,S170
4.172,6,FC1,27,Correct Rejections Shape_1,S170
4.077,7,C3,27,Correct Rejections Shape_1,S170
1.898,8,T7,27,Correct Rejections Shape_1,S170
3.883,9,CP5,27,Correct Rejections Shape_1,S170
6.422,10,CP1,27,Correct Rejections Shape_1,S170
7.972,11,Pz,27,Correct Rejections Shape_1,S170
6.443,12,P3,27,Correct Rejections Shape_1,S170
1.733,13,P7,27,Correct Rejections Shape_1,S170
3.068,14,O1,27,Correct Rejections Shape_1,S170
4.391,15,O2,27,Correct Rejections Shape_1,S170
6.640,16,P4,27,Correct Rejections Shape_1,S170
5.996,17,P8,27,Correct Rejections Shape_1,S170
3.358,18,CP6,27,Correct Rejections Shape_1,S170
5.411,19,CP2,27,Correct Rejections Shape_1,S170
4.523,20,CZ,27,Correct Rejections Shape_1,S170
3.892,21,C4,27,Correct Rejections Shape_1,S170
2.259,22,T8,27,Correct Rejections Shape_1,S170
-0.133,23,FC6,27,Correct Rejections Shape_1,S170
2.120,24,FC2,27,Correct Rejections Shape_1,S170
-1.609,25,F4,27,Correct Rejections Shape_1,S170
-4.186,26,F8,27,Correct Rejections Shape_1,S170
-1.122,27,FP2,27,Correct Rejections Shape_1,S170
-3.561,1,FP1,28,False Alarms Shape_1,S170
2.218,2,Fz,28,False Alarms Shape_1,S170
2.940,3,F3,28,False Alarms Shape_1,S170
-2.325,4,F7,28,False Alarms Shape_1,S170
3.548,5,FC5,28,False Alarms Shape_1,S170
9.105,6,FC1,28,False Alarms Shape_1,S170
6.125,7,C3,28,False Alarms Shape_1,S170
3.167,8,T7,28,False Alarms Shape_1,S170
5.130,9,CP5,28,False Alarms Shape_1,S170
7.368,10,CP1,28,False Alarms Shape_1,S170
10.822,11,Pz,28,False Alarms Shape_1,S170
7.905,12,P3,28,False Alarms Shape_1,S170
0.647,13,P7,28,False Alarms Shape_1,S170
7.756,14,O1,28,False Alarms Shape_1,S170
7.742,15,O2,28,False Alarms Shape_1,S170
5.936,16,P4,28,False Alarms Shape_1,S170
5.282,17,P8,28,False Alarms Shape_1,S170
-2.729,18,CP6,28,False Alarms Shape_1,S170
4.646,19,CP2,28,False Alarms Shape_1,S170
8.211,20,CZ,28,False Alarms Shape_1,S170
2.279,21,C4,28,False Alarms Shape_1,S170
1.759,22,T8,28,False Alarms Shape_1,S170
0.521,23,FC6,28,False Alarms Shape_1,S170
2.513,24,FC2,28,False Alarms Shape_1,S170
-4.907,25,F4,28,False Alarms Shape_1,S170
-0.417,26,F8,28,False Alarms Shape_1,S170
-2.373,27,FP2,28,False Alarms Shape_1,S170
-5.523,1,FP1,29,Hits Shape_2,S170
-0.943,2,Fz,29,Hits Shape_2,S170
0.325,3,F3,29,Hits Shape_2,S170
-0.102,4,F7,29,Hits Shape_2,S170
4.053,5,FC5,29,Hits Shape_2,S170
0.848,6,FC1,29,Hits Shape_2,S170
3.489,7,C3,29,Hits Shape_2,S170
2.330,8,T7,29,Hits Shape_2,S170
3.722,9,CP5,29,Hits Shape_2,S170
4.502,10,CP1,29,Hits Shape_2,S170
6.889,11,Pz,29,Hits Shape_2,S170
7.050,12,P3,29,Hits Shape_2,S170
1.644,13,P7,29,Hits Shape_2,S170
5.054,14,O1,29,Hits Shape_2,S170
3.571,15,O2,29,Hits Shape_2,S170
2.668,16,P4,29,Hits Shape_2,S170
1.702,17,P8,29,Hits Shape_2,S170
2.776,18,CP6,29,Hits Shape_2,S170
3.594,19,CP2,29,Hits Shape_2,S170
0.887,20,CZ,29,Hits Shape_2,S170
1.307,21,C4,29,Hits Shape_2,S170
0.299,22,T8,29,Hits Shape_2,S170
1.387,23,FC6,29,Hits Shape_2,S170
-2.891,24,FC2,29,Hits Shape_2,S170
2.185,25,F4,29,Hits Shape_2,S170
2.242,26,F8,29,Hits Shape_2,S170
-3.343,27,FP2,29,Hits Shape_2,S170
-0.938,1,FP1,30,Misses Shape_2,S170
4.227,2,Fz,30,Misses Shape_2,S170
2.176,3,F3,30,Misses Shape_2,S170
-2.324,4,F7,30,Misses Shape_2,S170
-0.021,5,FC5,30,Misses Shape_2,S170
3.701,6,FC1,30,Misses Shape_2,S170
6.916,7,C3,30,Misses Shape_2,S170
0.899,8,T7,30,Misses Shape_2,S170
10.363,9,CP5,30,Misses Shape_2,S170
15.108,10,CP1,30,Misses Shape_2,S170
19.751,11,Pz,30,Misses Shape_2,S170
17.320,12,P3,30,Misses Shape_2,S170
7.020,13,P7,30,Misses Shape_2,S170
14.904,14,O1,30,Misses Shape_2,S170
13.047,15,O2,30,Misses Shape_2,S170
19.663,16,P4,30,Misses Shape_2,S170
10.921,17,P8,30,Misses Shape_2,S170
14.900,18,CP6,30,Misses Shape_2,S170
16.218,19,CP2,30,Misses Shape_2,S170
10.425,20,CZ,30,Misses Shape_2,S170
11.688,21,C4,30,Misses Shape_2,S170
8.044,22,T8,30,Misses Shape_2,S170
7.167,23,FC6,30,Misses Shape_2,S170
5.717,24,FC2,30,Misses Shape_2,S170
5.208,25,F4,30,Misses Shape_2,S170
7.167,26,F8,30,Misses Shape_2,S170
1.234,27,FP2,30,Misses Shape_2,S170
3.354,1,FP1,31,Correct Rejections Shape_2,S170
4.130,2,Fz,31,Correct Rejections Shape_2,S170
7.075,3,F3,31,Correct Rejections Shape_2,S170
4.738,4,F7,31,Correct Rejections Shape_2,S170
4.930,5,FC5,31,Correct Rejections Shape_2,S170
3.998,6,FC1,31,Correct Rejections Shape_2,S170
4.087,7,C3,31,Correct Rejections Shape_2,S170
4.538,8,T7,31,Correct Rejections Shape_2,S170
3.759,9,CP5,31,Correct Rejections Shape_2,S170
3.890,10,CP1,31,Correct Rejections Shape_2,S170
5.146,11,Pz,31,Correct Rejections Shape_2,S170
5.300,12,P3,31,Correct Rejections Shape_2,S170
1.350,13,P7,31,Correct Rejections Shape_2,S170
3.780,14,O1,31,Correct Rejections Shape_2,S170
4.770,15,O2,31,Correct Rejections Shape_2,S170
3.745,16,P4,31,Correct Rejections Shape_2,S170
1.671,17,P8,31,Correct Rejections Shape_2,S170
0.737,18,CP6,31,Correct Rejections Shape_2,S170
2.157,19,CP2,31,Correct Rejections Shape_2,S170
2.038,20,CZ,31,Correct Rejections Shape_2,S170
2.687,21,C4,31,Correct Rejections Shape_2,S170
0.829,22,T8,31,Correct Rejections Shape_2,S170
2.184,23,FC6,31,Correct Rejections Shape_2,S170
1.636,24,FC2,31,Correct Rejections Shape_2,S170
2.075,25,F4,31,Correct Rejections Shape_2,S170
1.973,26,F8,31,Correct Rejections Shape_2,S170
1.654,27,FP2,31,Correct Rejections Shape_2,S170
-6.986,1,FP1,32,False Alarms Shape_2,S170
-0.620,2,Fz,32,False Alarms Shape_2,S170
-1.774,3,F3,32,False Alarms Shape_2,S170
-0.246,4,F7,32,False Alarms Shape_2,S170
2.059,5,FC5,32,False Alarms Shape_2,S170
-0.109,6,FC1,32,False Alarms Shape_2,S170
2.702,7,C3,32,False Alarms Shape_2,S170
3.618,8,T7,32,False Alarms Shape_2,S170
4.056,9,CP5,32,False Alarms Shape_2,S170
2.740,10,CP1,32,False Alarms Shape_2,S170
3.086,11,Pz,32,False Alarms Shape_2,S170
4.547,12,P3,32,False Alarms Shape_2,S170
3.126,13,P7,32,False Alarms Shape_2,S170
2.361,14,O1,32,False Alarms Shape_2,S170
3.287,15,O2,32,False Alarms Shape_2,S170
2.790,16,P4,32,False Alarms Shape_2,S170
2.509,17,P8,32,False Alarms Shape_2,S170
2.506,18,CP6,32,False Alarms Shape_2,S170
1.069,19,CP2,32,False Alarms Shape_2,S170
-0.118,20,CZ,32,False Alarms Shape_2,S170
0.390,21,C4,32,False Alarms Shape_2,S170
0.293,22,T8,32,False Alarms Shape_2,S170
0.695,23,FC6,32,False Alarms Shape_2,S170
-0.255,24,FC2,32,False Alarms Shape_2,S170
-2.216,25,F4,32,False Alarms Shape_2,S170
-2.523,26,F8,32,False Alarms Shape_2,S170
-4.713,27,FP2,32,False Alarms Shape_2,S170
-9.061,1,FP1,33,Hits Shape_3,S170
5.915,2,Fz,33,Hits Shape_3,S170
2.648,3,F3,33,Hits Shape_3,S170
-2.285,4,F7,33,Hits Shape_3,S170
2.134,5,FC5,33,Hits Shape_3,S170
10.360,6,FC1,33,Hits Shape_3,S170
6.207,7,C3,33,Hits Shape_3,S170
0.705,8,T7,33,Hits Shape_3,S170
2.197,9,CP5,33,Hits Shape_3,S170
7.126,10,CP1,33,Hits Shape_3,S170
8.491,11,Pz,33,Hits Shape_3,S170
4.407,12,P3,33,Hits Shape_3,S170
-1.941,13,P7,33,Hits Shape_3,S170
3.180,14,O1,33,Hits Shape_3,S170
2.995,15,O2,33,Hits Shape_3,S170
5.608,16,P4,33,Hits Shape_3,S170
0.293,17,P8,33,Hits Shape_3,S170
2.132,18,CP6,33,Hits Shape_3,S170
7.784,19,CP2,33,Hits Shape_3,S170
9.572,20,CZ,33,Hits Shape_3,S170
3.778,21,C4,33,Hits Shape_3,S170
-1.847,22,T8,33,Hits Shape_3,S170
-1.660,23,FC6,33,Hits Shape_3,S170
7.664,24,FC2,33,Hits Shape_3,S170
1.242,25,F4,33,Hits Shape_3,S170
-4.204,26,F8,33,Hits Shape_3,S170
-8.666,27,FP2,33,Hits Shape_3,S170
-4.033,1,FP1,34,Misses Shape_3,S170
-1.727,2,Fz,34,Misses Shape_3,S170
-1.235,3,F3,34,Misses Shape_3,S170
-2.226,4,F7,34,Misses Shape_3,S170
1.129,5,FC5,34,Misses Shape_3,S170
-0.923,6,FC1,34,Misses Shape_3,S170
1.896,7,C3,34,Misses Shape_3,S170
1.317,8,T7,34,Misses Shape_3,S170
6.081,9,CP5,34,Misses Shape_3,S170
5.864,10,CP1,34,Misses Shape_3,S170
10.317,11,Pz,34,Misses Shape_3,S170
9.513,12,P3,34,Misses Shape_3,S170
5.657,13,P7,34,Misses Shape_3,S170
12.576,14,O1,34,Misses Shape_3,S170
12.376,15,O2,34,Misses Shape_3,S170
7.392,16,P4,34,Misses Shape_3,S170
6.143,17,P8,34,Misses Shape_3,S170
3.846,18,CP6,34,Misses Shape_3,S170
7.054,19,CP2,34,Misses Shape_3,S170
2.697,20,CZ,34,Misses Shape_3,S170
2.753,21,C4,34,Misses Shape_3,S170
-0.570,22,T8,34,Misses Shape_3,S170
0.413,23,FC6,34,Misses Shape_3,S170
-1.491,24,FC2,34,Misses Shape_3,S170
0.489,25,F4,34,Misses Shape_3,S170
-0.975,26,F8,34,Misses Shape_3,S170
-0.540,27,FP2,34,Misses Shape_3,S170
-0.780,1,FP1,35,Correct Rejections Shape_3,S170
0.582,2,Fz,35,Correct Rejections Shape_3,S170
1.888,3,F3,35,Correct Rejections Shape_3,S170
-4.278,4,F7,35,Correct Rejections Shape_3,S170
0.686,5,FC5,35,Correct Rejections Shape_3,S170
0.080,6,FC1,35,Correct Rejections Shape_3,S170
3.176,7,C3,35,Correct Rejections Shape_3,S170
0.882,8,T7,35,Correct Rejections Shape_3,S170
3.902,9,CP5,35,Correct Rejections Shape_3,S170
4.665,10,CP1,35,Correct Rejections Shape_3,S170
4.254,11,Pz,35,Correct Rejections Shape_3,S170
5.466,12,P3,35,Correct Rejections Shape_3,S170
3.986,13,P7,35,Correct Rejections Shape_3,S170
5.119,14,O1,35,Correct Rejections Shape_3,S170
7.125,15,O2,35,Correct Rejections Shape_3,S170
3.430,16,P4,35,Correct Rejections Shape_3,S170
4.180,17,P8,35,Correct Rejections Shape_3,S170
1.341,18,CP6,35,Correct Rejections Shape_3,S170
3.016,19,CP2,35,Correct Rejections Shape_3,S170
1.850,20,CZ,35,Correct Rejections Shape_3,S170
2.519,21,C4,35,Correct Rejections Shape_3,S170
0.200,22,T8,35,Correct Rejections Shape_3,S170
-2.873,23,FC6,35,Correct Rejections Shape_3,S170
1.829,24,FC2,35,Correct Rejections Shape_3,S170
0.074,25,F4,35,Correct Rejections Shape_3,S170
-3.304,26,F8,35,Correct Rejections Shape_3,S170
-2.229,27,FP2,35,Correct Rejections Shape_3,S170
-1.568,1,FP1,36,False Alarms Shape_3,S170
2.583,2,Fz,36,False Alarms Shape_3,S170
4.224,3,F3,36,False Alarms Shape_3,S170
8.029,4,F7,36,False Alarms Shape_3,S170
8.485,5,FC5,36,False Alarms Shape_3,S170
1.598,6,FC1,36,False Alarms Shape_3,S170
5.587,7,C3,36,False Alarms Shape_3,S170
7.751,8,T7,36,False Alarms Shape_3,S170
7.146,9,CP5,36,False Alarms Shape_3,S170
3.630,10,CP1,36,False Alarms Shape_3,S170
5.992,11,Pz,36,False Alarms Shape_3,S170
5.260,12,P3,36,False Alarms Shape_3,S170
0.309,13,P7,36,False Alarms Shape_3,S170
3.189,14,O1,36,False Alarms Shape_3,S170
3.442,15,O2,36,False Alarms Shape_3,S170
-1.366,16,P4,36,False Alarms Shape_3,S170
0.640,17,P8,36,False Alarms Shape_3,S170
3.787,18,CP6,36,False Alarms Shape_3,S170
4.230,19,CP2,36,False Alarms Shape_3,S170
3.205,20,CZ,36,False Alarms Shape_3,S170
5.395,21,C4,36,False Alarms Shape_3,S170
4.320,22,T8,36,False Alarms Shape_3,S170
6.316,23,FC6,36,False Alarms Shape_3,S170
3.041,24,FC2,36,False Alarms Shape_3,S170
6.242,25,F4,36,False Alarms Shape_3,S170
3.772,26,F8,36,False Alarms Shape_3,S170
-1.927,27,FP2,36,False Alarms Shape_3,S170
-8.320,1,FP1,37,Hits,S170
1.731,2,Fz,37,Hits,S170
0.965,3,F3,37,Hits,S170
-2.322,4,F7,37,Hits,S170
2.434,5,FC5,37,Hits,S170
4.443,6,FC1,37,Hits,S170
5.281,7,C3,37,Hits,S170
0.843,8,T7,37,Hits,S170
4.137,9,CP5,37,Hits,S170
5.960,10,CP1,37,Hits,S170
7.808,11,Pz,37,Hits,S170
6.892,12,P3,37,Hits,S170
1.135,13,P7,37,Hits,S170
4.567,14,O1,37,Hits,S170
4.572,15,O2,37,Hits,S170
5.841,16,P4,37,Hits,S170
2.331,17,P8,37,Hits,S170
4.098,18,CP6,37,Hits,S170
5.723,19,CP2,37,Hits,S170
4.792,20,CZ,37,Hits,S170
3.136,21,C4,37,Hits,S170
-0.161,22,T8,37,Hits,S170
1.006,23,FC6,37,Hits,S170
2.338,24,FC2,37,Hits,S170
3.403,25,F4,37,Hits,S170
1.066,26,F8,37,Hits,S170
-6.471,27,FP2,37,Hits,S170
-2.380,1,FP1,38,Misses,S170
1.956,2,Fz,38,Misses,S170
-1.424,3,F3,38,Misses,S170
-3.637,4,F7,38,Misses,S170
-1.389,5,FC5,38,Misses,S170
-0.017,6,FC1,38,Misses,S170
2.064,7,C3,38,Misses,S170
-0.961,8,T7,38,Misses,S170
4.852,9,CP5,38,Misses,S170
6.594,10,CP1,38,Misses,S170
8.990,11,Pz,38,Misses,S170
7.411,12,P3,38,Misses,S170
2.507,13,P7,38,Misses,S170
4.796,14,O1,38,Misses,S170
4.396,15,O2,38,Misses,S170
9.043,16,P4,38,Misses,S170
6.906,17,P8,38,Misses,S170
7.447,18,CP6,38,Misses,S170
7.494,19,CP2,38,Misses,S170
5.652,20,CZ,38,Misses,S170
6.035,21,C4,38,Misses,S170
4.833,22,T8,38,Misses,S170
3.603,23,FC6,38,Misses,S170
1.331,24,FC2,38,Misses,S170
3.410,25,F4,38,Misses,S170
5.059,26,F8,38,Misses,S170
0.090,27,FP2,38,Misses,S170
0.672,1,FP1,39,Correct Rejections,S170
1.900,2,Fz,39,Correct Rejections,S170
4.249,3,F3,39,Correct Rejections,S170
0.560,4,F7,39,Correct Rejections,S170
2.310,5,FC5,39,Correct Rejections,S170
2.750,6,FC1,39,Correct Rejections,S170
3.780,7,C3,39,Correct Rejections,S170
2.439,8,T7,39,Correct Rejections,S170
3.848,9,CP5,39,Correct Rejections,S170
4.992,10,CP1,39,Correct Rejections,S170
5.790,11,Pz,39,Correct Rejections,S170
5.737,12,P3,39,Correct Rejections,S170
2.356,13,P7,39,Correct Rejections,S170
3.989,14,O1,39,Correct Rejections,S170
5.428,15,O2,39,Correct Rejections,S170
4.605,16,P4,39,Correct Rejections,S170
3.949,17,P8,39,Correct Rejections,S170
1.812,18,CP6,39,Correct Rejections,S170
3.528,19,CP2,39,Correct Rejections,S170
2.804,20,CZ,39,Correct Rejections,S170
3.033,21,C4,39,Correct Rejections,S170
1.096,22,T8,39,Correct Rejections,S170
-0.274,23,FC6,39,Correct Rejections,S170
1.862,24,FC2,39,Correct Rejections,S170
0.180,25,F4,39,Correct Rejections,S170
-1.839,26,F8,39,Correct Rejections,S170
-0.566,27,FP2,39,Correct Rejections,S170
-4.038,1,FP1,40,False Alarms,S170
1.394,2,Fz,40,False Alarms,S170
1.797,3,F3,40,False Alarms,S170
1.819,4,F7,40,False Alarms,S170
4.697,5,FC5,40,False Alarms,S170
3.531,6,FC1,40,False Alarms,S170
4.805,7,C3,40,False Alarms,S170
4.845,8,T7,40,False Alarms,S170
5.444,9,CP5,40,False Alarms,S170
4.579,10,CP1,40,False Alarms,S170
6.633,11,Pz,40,False Alarms,S170
5.904,12,P3,40,False Alarms,S170
1.360,13,P7,40,False Alarms,S170
4.435,14,O1,40,False Alarms,S170
4.824,15,O2,40,False Alarms,S170
2.453,16,P4,40,False Alarms,S170
2.810,17,P8,40,False Alarms,S170
1.188,18,CP6,40,False Alarms,S170
3.315,19,CP2,40,False Alarms,S170
3.766,20,CZ,40,False Alarms,S170
2.688,21,C4,40,False Alarms,S170
2.124,22,T8,40,False Alarms,S170
2.511,23,FC6,40,False Alarms,S170
1.766,24,FC2,40,False Alarms,S170
-0.293,25,F4,40,False Alarms,S170
0.278,26,F8,40,False Alarms,S170
-3.004,27,FP2,40,False Alarms,S170
-5.350,1,FP1,41,Old,S170
1.843,2,Fz,41,Old,S170
-0.229,3,F3,41,Old,S170
-2.979,4,F7,41,Old,S170
0.523,5,FC5,41,Old,S170
2.213,6,FC1,41,Old,S170
3.673,7,C3,41,Old,S170
-0.059,8,T7,41,Old,S170
4.495,9,CP5,41,Old,S170
6.277,10,CP1,41,Old,S170
8.399,11,Pz,41,Old,S170
7.151,12,P3,41,Old,S170
1.821,13,P7,41,Old,S170
4.682,14,O1,41,Old,S170
4.484,15,O2,41,Old,S170
7.442,16,P4,41,Old,S170
4.619,17,P8,41,Old,S170
5.772,18,CP6,41,Old,S170
6.609,19,CP2,41,Old,S170
5.222,20,CZ,41,Old,S170
4.585,21,C4,41,Old,S170
2.336,22,T8,41,Old,S170
2.304,23,FC6,41,Old,S170
1.835,24,FC2,41,Old,S170
3.406,25,F4,41,Old,S170
3.063,26,F8,41,Old,S170
-3.191,27,FP2,41,Old,S170
-1.683,1,FP1,42,New,S170
1.647,2,Fz,42,New,S170
3.023,3,F3,42,New,S170
1.190,4,F7,42,New,S170
3.503,5,FC5,42,New,S170
3.141,6,FC1,42,New,S170
4.292,7,C3,42,New,S170
3.642,8,T7,42,New,S170
4.646,9,CP5,42,New,S170
4.786,10,CP1,42,New,S170
6.212,11,Pz,42,New,S170
5.820,12,P3,42,New,S170
1.858,13,P7,42,New,S170
4.212,14,O1,42,New,S170
5.126,15,O2,42,New,S170
3.529,16,P4,42,New,S170
3.379,17,P8,42,New,S170
1.500,18,CP6,42,New,S170
3.421,19,CP2,42,New,S170
3.285,20,CZ,42,New,S170
2.860,21,C4,42,New,S170
1.610,22,T8,42,New,S170
1.118,23,FC6,42,New,S170
1.814,24,FC2,42,New,S170
-0.057,25,F4,42,New,S170
-0.781,26,F8,42,New,S170
-1.785,27,FP2,42,New,S170
-3.824,1,FP1,43,Correct Responses,S170
1.815,2,Fz,43,Correct Responses,S170
2.607,3,F3,43,Correct Responses,S170
-0.881,4,F7,43,Correct Responses,S170
2.372,5,FC5,43,Correct Responses,S170
3.596,6,FC1,43,Correct Responses,S170
4.531,7,C3,43,Correct Responses,S170
1.641,8,T7,43,Correct Responses,S170
3.992,9,CP5,43,Correct Responses,S170
5.476,10,CP1,43,Correct Responses,S170
6.799,11,Pz,43,Correct Responses,S170
6.314,12,P3,43,Correct Responses,S170
1.746,13,P7,43,Correct Responses,S170
4.278,14,O1,43,Correct Responses,S170
5.000,15,O2,43,Correct Responses,S170
5.223,16,P4,43,Correct Responses,S170
3.140,17,P8,43,Correct Responses,S170
2.955,18,CP6,43,Correct Responses,S170
4.626,19,CP2,43,Correct Responses,S170
3.798,20,CZ,43,Correct Responses,S170
3.084,21,C4,43,Correct Responses,S170
0.467,22,T8,43,Correct Responses,S170
0.366,23,FC6,43,Correct Responses,S170
2.100,24,FC2,43,Correct Responses,S170
1.791,25,F4,43,Correct Responses,S170
-0.386,26,F8,43,Correct Responses,S170
-3.519,27,FP2,43,Correct Responses,S170
-3.209,1,FP1,44,Incorrect Responses,S170
1.675,2,Fz,44,Incorrect Responses,S170
0.187,3,F3,44,Incorrect Responses,S170
-0.909,4,F7,44,Incorrect Responses,S170
1.654,5,FC5,44,Incorrect Responses,S170
1.757,6,FC1,44,Incorrect Responses,S170
3.434,7,C3,44,Incorrect Responses,S170
1.942,8,T7,44,Incorrect Responses,S170
5.148,9,CP5,44,Incorrect Responses,S170
5.587,10,CP1,44,Incorrect Responses,S170
7.811,11,Pz,44,Incorrect Responses,S170
6.657,12,P3,44,Incorrect Responses,S170
1.934,13,P7,44,Incorrect Responses,S170
4.616,14,O1,44,Incorrect Responses,S170
4.610,15,O2,44,Incorrect Responses,S170
5.748,16,P4,44,Incorrect Responses,S170
4.858,17,P8,44,Incorrect Responses,S170
4.318,18,CP6,44,Incorrect Responses,S170
5.405,19,CP2,44,Incorrect Responses,S170
4.709,20,CZ,44,Incorrect Responses,S170
4.361,21,C4,44,Incorrect Responses,S170
3.479,22,T8,44,Incorrect Responses,S170
3.057,23,FC6,44,Incorrect Responses,S170
1.549,24,FC2,44,Incorrect Responses,S170
1.558,25,F4,44,Incorrect Responses,S170
2.668,26,F8,44,Incorrect Responses,S170
-1.457,27,FP2,44,Incorrect Responses,S170
-4.282,1,FP1,45,Hits Minus False Alarms,S170
0.337,2,Fz,45,Hits Minus False Alarms,S170
-0.831,3,F3,45,Hits Minus False Alarms,S170
-4.141,4,F7,45,Hits Minus False Alarms,S170
-2.263,5,FC5,45,Hits Minus False Alarms,S170
0.912,6,FC1,45,Hits Minus False Alarms,S170
0.477,7,C3,45,Hits Minus False Alarms,S170
-4.003,8,T7,45,Hits Minus False Alarms,S170
-1.307,9,CP5,45,Hits Minus False Alarms,S170
1.381,10,CP1,45,Hits Minus False Alarms,S170
1.175,11,Pz,45,Hits Minus False Alarms,S170
0.988,12,P3,45,Hits Minus False Alarms,S170
-0.225,13,P7,45,Hits Minus False Alarms,S170
0.132,14,O1,45,Hits Minus False Alarms,S170
-0.251,15,O2,45,Hits Minus False Alarms,S170
3.388,16,P4,45,Hits Minus False Alarms,S170
-0.479,17,P8,45,Hits Minus False Alarms,S170
2.910,18,CP6,45,Hits Minus False Alarms,S170
2.408,19,CP2,45,Hits Minus False Alarms,S170
1.026,20,CZ,45,Hits Minus False Alarms,S170
0.448,21,C4,45,Hits Minus False Alarms,S170
-2.285,22,T8,45,Hits Minus False Alarms,S170
-1.505,23,FC6,45,Hits Minus False Alarms,S170
0.572,24,FC2,45,Hits Minus False Alarms,S170
3.696,25,F4,45,Hits Minus False Alarms,S170
0.789,26,F8,45,Hits Minus False Alarms,S170
-3.467,27,FP2,45,Hits Minus False Alarms,S170
-5.940,1,FP1,46,Hits Minus Misses,S170
-0.226,2,Fz,46,Hits Minus Misses,S170
2.389,3,F3,46,Hits Minus Misses,S170
1.316,4,F7,46,Hits Minus Misses,S170
3.823,5,FC5,46,Hits Minus Misses,S170
4.460,6,FC1,46,Hits Minus Misses,S170
3.217,7,C3,46,Hits Minus Misses,S170
1.804,8,T7,46,Hits Minus Misses,S170
-0.716,9,CP5,46,Hits Minus Misses,S170
-0.634,10,CP1,46,Hits Minus Misses,S170
-1.182,11,Pz,46,Hits Minus Misses,S170
-0.518,12,P3,46,Hits Minus Misses,S170
-1.372,13,P7,46,Hits Minus Misses,S170
-0.229,14,O1,46,Hits Minus Misses,S170
0.177,15,O2,46,Hits Minus Misses,S170
-3.201,16,P4,46,Hits Minus Misses,S170
-4.575,17,P8,46,Hits Minus Misses,S170
-3.349,18,CP6,46,Hits Minus Misses,S170
-1.771,19,CP2,46,Hits Minus Misses,S170
-0.860,20,CZ,46,Hits Minus Misses,S170
-2.899,21,C4,46,Hits Minus Misses,S170
-4.994,22,T8,46,Hits Minus Misses,S170
-2.597,23,FC6,46,Hits Minus Misses,S170
1.007,24,FC2,46,Hits Minus Misses,S170
-0.008,25,F4,46,Hits Minus Misses,S170
-3.993,26,F8,46,Hits Minus Misses,S170
-6.561,27,FP2,46,Hits Minus Misses,S170
-8.992,1,FP1,47,Hits Minus Correct Rejections,S170
-0.169,2,Fz,47,Hits Minus Correct Rejections,S170
-3.283,3,F3,47,Hits Minus Correct Rejections,S170
-2.882,4,F7,47,Hits Minus Correct Rejections,S170
0.124,5,FC5,47,Hits Minus Correct Rejections,S170
1.693,6,FC1,47,Hits Minus Correct Rejections,S170
1.501,7,C3,47,Hits Minus Correct Rejections,S170
-1.596,8,T7,47,Hits Minus Correct Rejections,S170
0.289,9,CP5,47,Hits Minus Correct Rejections,S170
0.967,10,CP1,47,Hits Minus Correct Rejections,S170
2.018,11,Pz,47,Hits Minus Correct Rejections,S170
1.156,12,P3,47,Hits Minus Correct Rejections,S170
-1.221,13,P7,47,Hits Minus Correct Rejections,S170
0.578,14,O1,47,Hits Minus Correct Rejections,S170
-0.856,15,O2,47,Hits Minus Correct Rejections,S170
1.236,16,P4,47,Hits Minus Correct Rejections,S170
-1.618,17,P8,47,Hits Minus Correct Rejections,S170
2.286,18,CP6,47,Hits Minus Correct Rejections,S170
2.195,19,CP2,47,Hits Minus Correct Rejections,S170
1.988,20,CZ,47,Hits Minus Correct Rejections,S170
0.103,21,C4,47,Hits Minus Correct Rejections,S170
-1.257,22,T8,47,Hits Minus Correct Rejections,S170
1.280,23,FC6,47,Hits Minus Correct Rejections,S170
0.477,24,FC2,47,Hits Minus Correct Rejections,S170
3.223,25,F4,47,Hits Minus Correct Rejections,S170
2.905,26,F8,47,Hits Minus Correct Rejections,S170
-5.905,27,FP2,47,Hits Minus Correct Rejections,S170
-6.272,1,FP1,48,Old_1,S170
1.794,2,Fz,48,Old_1,S170
-2.644,3,F3,48,Old_1,S170
-5.469,4,F7,48,Old_1,S170
-2.079,5,FC5,48,Old_1,S170
-0.355,6,FC1,48,Old_1,S170
1.764,7,C3,48,Old_1,S170
-2.803,8,T7,48,Old_1,S170
2.302,9,CP5,48,Old_1,S170
2.531,10,CP1,48,Old_1,S170
2.473,11,Pz,48,Old_1,S170
2.309,12,P3,48,Old_1,S170
-0.726,13,P7,48,Old_1,S170
-3.812,14,O1,48,Old_1,S170
-2.543,15,O2,48,Old_1,S170
4.660,16,P4,48,Old_1,S170
4.326,17,P8,48,Old_1,S170
5.490,18,CP6,48,Old_1,S170
2.501,19,CP2,48,Old_1,S170
3.874,20,CZ,48,Old_1,S170
3.994,21,C4,48,Old_1,S170
4.045,22,T8,48,Old_1,S170
3.260,23,FC6,48,Old_1,S170
1.004,24,FC2,48,Old_1,S170
5.657,25,F4,48,Old_1,S170
7.072,26,F8,48,Old_1,S170
-3.914,27,FP2,48,Old_1,S170
-2.060,1,FP1,49,New_1,S170
1.603,2,Fz,49,New_1,S170
3.362,3,F3,49,New_1,S170
-0.552,4,F7,49,New_1,S170
2.431,5,FC5,49,New_1,S170
