       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       2.925	          22	          T8	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       3.870	          23	         FC6	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       8.569	          24	         FC2	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       7.288	          25	          F4	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       5.704	          26	          F8	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       6.715	          27	         FP2	          32	         False_Alarms_Shape_2	S113_vsl_dprime
       4.444	           1	         FP1	          33	                 Hits_Shape_3	S113_vsl_dprime
       6.517	           2	          Fz	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.176	           3	          F3	          33	                 Hits_Shape_3	S113_vsl_dprime
       2.405	           4	          F7	          33	                 Hits_Shape_3	S113_vsl_dprime
       2.619	           5	         FC5	          33	                 Hits_Shape_3	S113_vsl_dprime
       5.710	           6	         FC1	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.023	           7	          C3	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.220	           8	          T7	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.541	           9	         CP5	          33	                 Hits_Shape_3	S113_vsl_dprime
       3.380	          10	         CP1	          33	                 Hits_Shape_3	S113_vsl_dprime
       3.312	          11	          Pz	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.675	          12	          P3	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.301	          13	          P7	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.555	          14	          O1	          33	                 Hits_Shape_3	S113_vsl_dprime
       2.407	          15	          O2	          33	                 Hits_Shape_3	S113_vsl_dprime
       3.104	          16	          P4	          33	                 Hits_Shape_3	S113_vsl_dprime
       1.293	          17	          P8	          33	                 Hits_Shape_3	S113_vsl_dprime
       3.054	          18	         CP6	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.124	          19	         CP2	          33	                 Hits_Shape_3	S113_vsl_dprime
       5.250	          20	          CZ	          33	                 Hits_Shape_3	S113_vsl_dprime
       5.793	          21	          C4	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.679	          22	          T8	          33	                 Hits_Shape_3	S113_vsl_dprime
       8.256	          23	         FC6	          33	                 Hits_Shape_3	S113_vsl_dprime
       5.649	          24	         FC2	          33	                 Hits_Shape_3	S113_vsl_dprime
       3.941	          25	          F4	          33	                 Hits_Shape_3	S113_vsl_dprime
       5.289	          26	          F8	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.763	          27	         FP2	          33	                 Hits_Shape_3	S113_vsl_dprime
       4.791	           1	         FP1	          34	               Misses_Shape_3	S113_vsl_dprime
       4.375	           2	          Fz	          34	               Misses_Shape_3	S113_vsl_dprime
       2.762	           3	          F3	          34	               Misses_Shape_3	S113_vsl_dprime
       3.338	           4	          F7	          34	               Misses_Shape_3	S113_vsl_dprime
       3.111	           5	         FC5	          34	               Misses_Shape_3	S113_vsl_dprime
       3.530	           6	         FC1	          34	               Misses_Shape_3	S113_vsl_dprime
       3.314	           7	          C3	          34	               Misses_Shape_3	S113_vsl_dprime
       2.640	           8	          T7	          34	               Misses_Shape_3	S113_vsl_dprime
       0.808	           9	         CP5	          34	               Misses_Shape_3	S113_vsl_dprime
       1.841	          10	         CP1	          34	               Misses_Shape_3	S113_vsl_dprime
       1.258	          11	          Pz	          34	               Misses_Shape_3	S113_vsl_dprime
       0.828	          12	          P3	          34	               Misses_Shape_3	S113_vsl_dprime
      -0.854	          13	          P7	          34	               Misses_Shape_3	S113_vsl_dprime
       0.190	          14	          O1	          34	               Misses_Shape_3	S113_vsl_dprime
       0.313	          15	          O2	          34	               Misses_Shape_3	S113_vsl_dprime
      -0.555	          16	          P4	          34	               Misses_Shape_3	S113_vsl_dprime
      -1.125	          17	          P8	          34	               Misses_Shape_3	S113_vsl_dprime
      -0.079	          18	         CP6	          34	               Misses_Shape_3	S113_vsl_dprime
       1.148	          19	         CP2	          34	               Misses_Shape_3	S113_vsl_dprime
       2.921	          20	          CZ	          34	               Misses_Shape_3	S113_vsl_dprime
       3.568	          21	          C4	          34	               Misses_Shape_3	S113_vsl_dprime
       2.956	          22	          T8	          34	               Misses_Shape_3	S113_vsl_dprime
       7.467	          23	         FC6	          34	               Misses_Shape_3	S113_vsl_dprime
       3.508	          24	         FC2	          34	               Misses_Shape_3	S113_vsl_dprime
       2.372	          25	          F4	          34	               Misses_Shape_3	S113_vsl_dprime
       5.043	          26	          F8	          34	               Misses_Shape_3	S113_vsl_dprime
       5.037	          27	         FP2	          34	               Misses_Shape_3	S113_vsl_dprime
       5.834	           1	         FP1	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       3.706	           2	          Fz	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       4.811	           3	          F3	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       2.703	           4	          F7	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       2.928	           5	         FC5	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       3.586	           6	         FC1	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       1.782	           7	          C3	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       0.682	           8	          T7	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -0.442	           9	         CP5	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       2.050	          10	         CP1	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       0.998	          11	          Pz	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -0.672	          12	          P3	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -2.528	          13	          P7	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -0.810	          14	          O1	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -2.066	          15	          O2	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -2.842	          16	          P4	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -5.168	          17	          P8	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
      -1.047	          18	         CP6	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       1.955	          19	         CP2	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       2.870	          20	          CZ	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       1.480	          21	          C4	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       0.244	          22	          T8	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       1.448	          23	         FC6	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       3.651	          24	         FC2	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       3.826	          25	          F4	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       3.615	          26	          F8	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       5.237	          27	         FP2	          35	   Correct_Rejections_Shape_3	S113_vsl_dprime
       6.049	           1	         FP1	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       7.628	           2	          Fz	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       8.829	           3	          F3	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       4.750	           4	          F7	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       5.082	           5	         FC5	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       6.564	           6	         FC1	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       4.727	           7	          C3	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       1.837	           8	          T7	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       1.370	           9	         CP5	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       4.516	          10	         CP1	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       2.800	          11	          Pz	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       0.884	          12	          P3	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -3.003	          13	          P7	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -1.007	          14	          O1	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -1.637	          15	          O2	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -2.590	          16	          P4	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -6.338	          17	          P8	          36	         False_Alarms_Shape_3	S113_vsl_dprime
      -0.569	          18	         CP6	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       3.737	          19	         CP2	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       6.402	          20	          CZ	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       3.542	          21	          C4	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       1.404	          22	          T8	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       1.801	          23	         FC6	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       6.575	          24	         FC2	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       5.760	          25	          F4	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       4.164	          26	          F8	          36	         False_Alarms_Shape_3	S113_vsl_dprime
       5.802	          27	         FP2	          36	         False_Alarms_Shape_3	S113_vsl_dprime
     -13.155	           1	         FP1	          37	                         Hits	S113_vsl_dprime
      -3.661	           2	          Fz	          37	                         Hits	S113_vsl_dprime
      -5.505	           3	          F3	          37	                         Hits	S113_vsl_dprime
      -7.757	           4	          F7	          37	                         Hits	S113_vsl_dprime
      -3.653	           5	         FC5	          37	                         Hits	S113_vsl_dprime
      -1.820	           6	         FC1	          37	                         Hits	S113_vsl_dprime
      -1.004	           7	          C3	          37	                         Hits	S113_vsl_dprime
      -1.628	           8	          T7	          37	                         Hits	S113_vsl_dprime
      -0.030	           9	         CP5	          37	                         Hits	S113_vsl_dprime
       1.152	          10	         CP1	          37	                         Hits	S113_vsl_dprime
       3.022	          11	          Pz	          37	                         Hits	S113_vsl_dprime
       1.900	          12	          P3	          37	                         Hits	S113_vsl_dprime
       0.424	          13	          P7	          37	                         Hits	S113_vsl_dprime
       2.250	          14	          O1	          37	                         Hits	S113_vsl_dprime
       2.539	          15	          O2	          37	                         Hits	S113_vsl_dprime
       3.024	          16	          P4	          37	                         Hits	S113_vsl_dprime
       0.326	          17	          P8	          37	                         Hits	S113_vsl_dprime
       0.144	          18	         CP6	          37	                         Hits	S113_vsl_dprime
       0.936	          19	         CP2	          37	                         Hits	S113_vsl_dprime
      -0.387	          20	          CZ	          37	                         Hits	S113_vsl_dprime
      -0.630	          21	          C4	          37	                         Hits	S113_vsl_dprime
       0.193	          22	          T8	          37	                         Hits	S113_vsl_dprime
      -0.916	          23	         FC6	          37	                         Hits	S113_vsl_dprime
      -2.075	          24	         FC2	          37	                         Hits	S113_vsl_dprime
      -5.613	          25	          F4	          37	                         Hits	S113_vsl_dprime
      -4.728	          26	          F8	          37	                         Hits	S113_vsl_dprime
     -13.738	          27	         FP2	          37	                         Hits	S113_vsl_dprime
       7.808	           1	         FP1	          38	                       Misses	S113_vsl_dprime
       8.865	           2	          Fz	          38	                       Misses	S113_vsl_dprime
       8.203	           3	          F3	          38	                       Misses	S113_vsl_dprime
       6.444	           4	          F7	          38	                       Misses	S113_vsl_dprime
       6.917	           5	         FC5	          38	                       Misses	S113_vsl_dprime
       8.964	           6	         FC1	          38	                       Misses	S113_vsl_dprime
       7.710	           7	          C3	          38	                       Misses	S113_vsl_dprime
       5.073	           8	          T7	          38	                       Misses	S113_vsl_dprime
       4.559	           9	         CP5	          38	                       Misses	S113_vsl_dprime
       7.187	          10	         CP1	          38	                       Misses	S113_vsl_dprime
       6.017	          11	          Pz	          38	                       Misses	S113_vsl_dprime
       4.255	          12	          P3	          38	                       Misses	S113_vsl_dprime
       1.347	          13	          P7	          38	                       Misses	S113_vsl_dprime
       2.058	          14	          O1	          38	                       Misses	S113_vsl_dprime
       0.860	          15	          O2	          38	                       Misses	S113_vsl_dprime
       3.193	          16	          P4	          38	                       Misses	S113_vsl_dprime
      -1.381	          17	          P8	          38	                       Misses	S113_vsl_dprime
       1.481	          18	         CP6	          38	                       Misses	S113_vsl_dprime
       5.606	          19	         CP2	          38	                       Misses	S113_vsl_dprime
       7.490	          20	          CZ	          38	                       Misses	S113_vsl_dprime
       5.573	          21	          C4	          38	                       Misses	S113_vsl_dprime
       2.334	          22	          T8	          38	                       Misses	S113_vsl_dprime
       7.554	          23	         FC6	          38	                       Misses	S113_vsl_dprime
       7.754	          24	         FC2	          38	                       Misses	S113_vsl_dprime
       8.461	          25	          F4	          38	                       Misses	S113_vsl_dprime
       5.597	          26	          F8	          38	                       Misses	S113_vsl_dprime
       7.741	          27	         FP2	          38	                       Misses	S113_vsl_dprime
       5.072	           1	         FP1	          39	           Correct_Rejections	S113_vsl_dprime
       4.074	           2	          Fz	          39	           Correct_Rejections	S113_vsl_dprime
       4.715	           3	          F3	          39	           Correct_Rejections	S113_vsl_dprime
       4.084	           4	          F7	          39	           Correct_Rejections	S113_vsl_dprime
       3.821	           5	         FC5	          39	           Correct_Rejections	S113_vsl_dprime
       4.286	           6	         FC1	          39	           Correct_Rejections	S113_vsl_dprime
       3.103	           7	          C3	          39	           Correct_Rejections	S113_vsl_dprime
       2.372	           8	          T7	          39	           Correct_Rejections	S113_vsl_dprime
       0.427	           9	         CP5	          39	           Correct_Rejections	S113_vsl_dprime
       2.726	          10	         CP1	          39	           Correct_Rejections	S113_vsl_dprime
       1.922	          11	          Pz	          39	           Correct_Rejections	S113_vsl_dprime
       0.579	          12	          P3	          39	           Correct_Rejections	S113_vsl_dprime
      -2.050	          13	          P7	          39	           Correct_Rejections	S113_vsl_dprime
      -0.153	          14	          O1	          39	           Correct_Rejections	S113_vsl_dprime
      -1.400	          15	          O2	          39	           Correct_Rejections	S113_vsl_dprime
      -2.387	          16	          P4	          39	           Correct_Rejections	S113_vsl_dprime
      -4.531	          17	          P8	          39	           Correct_Rejections	S113_vsl_dprime
      -0.983	          18	         CP6	          39	           Correct_Rejections	S113_vsl_dprime
       2.014	          19	         CP2	          39	           Correct_Rejections	S113_vsl_dprime
       3.466	          20	          CZ	          39	           Correct_Rejections	S113_vsl_dprime
       1.932	          21	          C4	          39	           Correct_Rejections	S113_vsl_dprime
       1.231	          22	          T8	          39	           Correct_Rejections	S113_vsl_dprime
       2.607	          23	         FC6	          39	           Correct_Rejections	S113_vsl_dprime
       3.662	          24	         FC2	          39	           Correct_Rejections	S113_vsl_dprime
       2.620	          25	          F4	          39	           Correct_Rejections	S113_vsl_dprime
       3.806	          26	          F8	          39	           Correct_Rejections	S113_vsl_dprime
       4.657	          27	         FP2	          39	           Correct_Rejections	S113_vsl_dprime
       6.336	           1	         FP1	          40	                 False_Alarms	S113_vsl_dprime
       8.500	           2	          Fz	          40	                 False_Alarms	S113_vsl_dprime
       7.494	           3	          F3	          40	                 False_Alarms	S113_vsl_dprime
       5.371	           4	          F7	          40	                 False_Alarms	S113_vsl_dprime
       5.774	           5	         FC5	          40	                 False_Alarms	S113_vsl_dprime
       6.805	           6	         FC1	          40	                 False_Alarms	S113_vsl_dprime
       5.824	           7	          C3	          40	                 False_Alarms	S113_vsl_dprime
       3.115	           8	          T7	          40	                 False_Alarms	S113_vsl_dprime
       2.901	           9	         CP5	          40	                 False_Alarms	S113_vsl_dprime
       5.804	          10	         CP1	          40	                 False_Alarms	S113_vsl_dprime
       4.958	          11	          Pz	          40	                 False_Alarms	S113_vsl_dprime
       2.670	          12	          P3	          40	                 False_Alarms	S113_vsl_dprime
      -1.680	          13	          P7	          40	                 False_Alarms	S113_vsl_dprime
       0.990	          14	          O1	          40	                 False_Alarms	S113_vsl_dprime
      -0.214	          15	          O2	          40	                 False_Alarms	S113_vsl_dprime
      -1.157	          16	          P4	          40	                 False_Alarms	S113_vsl_dprime
      -4.554	          17	          P8	          40	                 False_Alarms	S113_vsl_dprime
       0.685	          18	         CP6	          40	                 False_Alarms	S113_vsl_dprime
       4.760	          19	         CP2	          40	                 False_Alarms	S113_vsl_dprime
       6.868	          20	          CZ	          40	                 False_Alarms	S113_vsl_dprime
       4.420	          21	          C4	          40	                 False_Alarms	S113_vsl_dprime
       2.001	          22	          T8	          40	                 False_Alarms	S113_vsl_dprime
       2.688	          23	         FC6	          40	                 False_Alarms	S113_vsl_dprime
       6.857	          24	         FC2	          40	                 False_Alarms	S113_vsl_dprime
       5.214	          25	          F4	          40	                 False_Alarms	S113_vsl_dprime
       4.279	          26	          F8	          40	                 False_Alarms	S113_vsl_dprime
       5.582	          27	         FP2	          40	                 False_Alarms	S113_vsl_dprime
      -2.673	           1	         FP1	          41	                          Old	S113_vsl_dprime
       2.602	           2	          Fz	          41	                          Old	S113_vsl_dprime
       1.349	           3	          F3	          41	                          Old	S113_vsl_dprime
      -0.656	           4	          F7	          41	                          Old	S113_vsl_dprime
       1.632	           5	         FC5	          41	                          Old	S113_vsl_dprime
       3.572	           6	         FC1	          41	                          Old	S113_vsl_dprime
       3.353	           7	          C3	          41	                          Old	S113_vsl_dprime
       1.722	           8	          T7	          41	                          Old	S113_vsl_dprime
       2.264	           9	         CP5	          41	                          Old	S113_vsl_dprime
       4.170	          10	         CP1	          41	                          Old	S113_vsl_dprime
       4.519	          11	          Pz	          41	                          Old	S113_vsl_dprime
       3.078	          12	          P3	          41	                          Old	S113_vsl_dprime
       0.885	          13	          P7	          41	                          Old	S113_vsl_dprime
       2.154	          14	          O1	          41	                          Old	S113_vsl_dprime
       1.700	          15	          O2	          41	                          Old	S113_vsl_dprime
       3.109	          16	          P4	          41	                          Old	S113_vsl_dprime
      -0.528	          17	          P8	          41	                          Old	S113_vsl_dprime
       0.813	          18	         CP6	          41	                          Old	S113_vsl_dprime
       3.271	          19	         CP2	          41	                          Old	S113_vsl_dprime
       3.552	          20	          CZ	          41	                          Old	S113_vsl_dprime
       2.472	          21	          C4	          41	                          Old	S113_vsl_dprime
       1.264	          22	          T8	          41	                          Old	S113_vsl_dprime
       3.319	          23	         FC6	          41	                          Old	S113_vsl_dprime
       2.839	          24	         FC2	          41	                          Old	S113_vsl_dprime
       1.424	          25	          F4	          41	                          Old	S113_vsl_dprime
       0.435	          26	          F8	          41	                          Old	S113_vsl_dprime
      -2.998	          27	         FP2	          41	                          Old	S113_vsl_dprime
       5.704	           1	         FP1	          42	                          New	S113_vsl_dprime
       6.287	           2	          Fz	          42	                          New	S113_vsl_dprime
       6.105	           3	          F3	          42	                          New	S113_vsl_dprime
       4.728	           4	          F7	          42	                          New	S113_vsl_dprime
       4.798	           5	         FC5	          42	                          New	S113_vsl_dprime
       5.546	           6	         FC1	          42	                          New	S113_vsl_dprime
       4.464	           7	          C3	          42	                          New	S113_vsl_dprime
       2.744	           8	          T7	          42	                          New	S113_vsl_dprime
       1.664	           9	         CP5	          42	                          New	S113_vsl_dprime
       4.265	          10	         CP1	          42	                          New	S113_vsl_dprime
       3.440	          11	          Pz	          42	                          New	S113_vsl_dprime
       1.624	          12	          P3	          42	                          New	S113_vsl_dprime
      -1.865	          13	          P7	          42	                          New	S113_vsl_dprime
       0.419	          14	          O1	          42	                          New	S113_vsl_dprime
      -0.807	          15	          O2	          42	                          New	S113_vsl_dprime
      -1.772	          16	          P4	          42	                          New	S113_vsl_dprime
      -4.543	          17	          P8	          42	                          New	S113_vsl_dprime
      -0.149	          18	         CP6	          42	                          New	S113_vsl_dprime
       3.387	          19	         CP2	          42	                          New	S113_vsl_dprime
       5.167	          20	          CZ	          42	                          New	S113_vsl_dprime
       3.176	          21	          C4	          42	                          New	S113_vsl_dprime
       1.616	          22	          T8	          42	                          New	S113_vsl_dprime
       2.647	          23	         FC6	          42	                          New	S113_vsl_dprime
       5.260	          24	         FC2	          42	                          New	S113_vsl_dprime
       3.917	          25	          F4	          42	                          New	S113_vsl_dprime
       4.042	          26	          F8	          42	                          New	S113_vsl_dprime
       5.119	          27	         FP2	          42	                          New	S113_vsl_dprime
      -4.041	           1	         FP1	          43	            Correct_Responses	S113_vsl_dprime
       0.207	           2	          Fz	          43	            Correct_Responses	S113_vsl_dprime
      -0.395	           3	          F3	          43	            Correct_Responses	S113_vsl_dprime
      -1.837	           4	          F7	          43	            Correct_Responses	S113_vsl_dprime
       0.084	           5	         FC5	          43	            Correct_Responses	S113_vsl_dprime
       1.233	           6	         FC1	          43	            Correct_Responses	S113_vsl_dprime
       1.050	           7	          C3	          43	            Correct_Responses	S113_vsl_dprime
       0.372	           8	          T7	          43	            Correct_Responses	S113_vsl_dprime
       0.199	           9	         CP5	          43	            Correct_Responses	S113_vsl_dprime
       1.939	          10	         CP1	          43	            Correct_Responses	S113_vsl_dprime
       2.472	          11	          Pz	          43	            Correct_Responses	S113_vsl_dprime
       1.239	          12	          P3	          43	            Correct_Responses	S113_vsl_dprime
      -0.813	          13	          P7	          43	            Correct_Responses	S113_vsl_dprime
       1.049	          14	          O1	          43	            Correct_Responses	S113_vsl_dprime
       0.570	          15	          O2	          43	            Correct_Responses	S113_vsl_dprime
       0.318	          16	          P4	          43	            Correct_Responses	S113_vsl_dprime
      -2.103	          17	          P8	          43	            Correct_Responses	S113_vsl_dprime
      -0.419	          18	         CP6	          43	            Correct_Responses	S113_vsl_dprime
       1.475	          19	         CP2	          43	            Correct_Responses	S113_vsl_dprime
       1.540	          20	          CZ	          43	            Correct_Responses	S113_vsl_dprime
       0.651	          21	          C4	          43	            Correct_Responses	S113_vsl_dprime
       0.712	          22	          T8	          43	            Correct_Responses	S113_vsl_dprime
       0.846	          23	         FC6	          43	            Correct_Responses	S113_vsl_dprime
       0.794	          24	         FC2	          43	            Correct_Responses	S113_vsl_dprime
      -1.496	          25	          F4	          43	            Correct_Responses	S113_vsl_dprime
      -0.461	          26	          F8	          43	            Correct_Responses	S113_vsl_dprime
      -4.541	          27	         FP2	          43	            Correct_Responses	S113_vsl_dprime
       7.072	           1	         FP1	          44	          Incorrect_Responses	S113_vsl_dprime
       8.682	           2	          Fz	          44	          Incorrect_Responses	S113_vsl_dprime
       7.848	           3	          F3	          44	          Incorrect_Responses	S113_vsl_dprime
       5.908	           4	          F7	          44	          Incorrect_Responses	S113_vsl_dprime
       6.345	           5	         FC5	          44	          Incorrect_Responses	S113_vsl_dprime
       7.885	           6	         FC1	          44	          Incorrect_Responses	S113_vsl_dprime
       6.767	           7	          C3	          44	          Incorrect_Responses	S113_vsl_dprime
       4.094	           8	          T7	          44	          Incorrect_Responses	S113_vsl_dprime
       3.730	           9	         CP5	          44	          Incorrect_Responses	S113_vsl_dprime
       6.496	          10	         CP1	          44	          Incorrect_Responses	S113_vsl_dprime
       5.487	          11	          Pz	          44	          Incorrect_Responses	S113_vsl_dprime
       3.463	          12	          P3	          44	          Incorrect_Responses	S113_vsl_dprime
      -0.166	          13	          P7	          44	          Incorrect_Responses	S113_vsl_dprime
       1.524	          14	          O1	          44	          Incorrect_Responses	S113_vsl_dprime
       0.323	          15	          O2	          44	          Incorrect_Responses	S113_vsl_dprime
       1.018	          16	          P4	          44	          Incorrect_Responses	S113_vsl_dprime
      -2.968	          17	          P8	          44	          Incorrect_Responses	S113_vsl_dprime
       1.083	          18	         CP6	          44	          Incorrect_Responses	S113_vsl_dprime
       5.183	          19	         CP2	          44	          Incorrect_Responses	S113_vsl_dprime
       7.179	          20	          CZ	          44	          Incorrect_Responses	S113_vsl_dprime
       4.997	          21	          C4	          44	          Incorrect_Responses	S113_vsl_dprime
       2.168	          22	          T8	          44	          Incorrect_Responses	S113_vsl_dprime
       5.121	          23	         FC6	          44	          Incorrect_Responses	S113_vsl_dprime
       7.305	          24	         FC2	          44	          Incorrect_Responses	S113_vsl_dprime
       6.838	          25	          F4	          44	          Incorrect_Responses	S113_vsl_dprime
       4.938	          26	          F8	          44	          Incorrect_Responses	S113_vsl_dprime
       6.662	          27	         FP2	          44	          Incorrect_Responses	S113_vsl_dprime
     -19.491	           1	         FP1	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -12.161	           2	          Fz	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -12.999	           3	          F3	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -13.128	           4	          F7	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -9.427	           5	         FC5	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -8.625	           6	         FC1	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -6.828	           7	          C3	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -4.743	           8	          T7	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -2.931	           9	         CP5	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -4.652	          10	         CP1	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -1.936	          11	          Pz	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -0.771	          12	          P3	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
       2.104	          13	          P7	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
       1.260	          14	          O1	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
       2.754	          15	          O2	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
       4.181	          16	          P4	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
       4.880	          17	          P8	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -0.540	          18	         CP6	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -3.824	          19	         CP2	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -7.255	          20	          CZ	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -5.050	          21	          C4	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -1.808	          22	          T8	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -3.603	          23	         FC6	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -8.932	          24	         FC2	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -10.827	          25	          F4	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
      -9.007	          26	          F8	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -19.320	          27	         FP2	          45	      Hits_Minus_False_Alarms	S113_vsl_dprime
     -20.963	           1	         FP1	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -12.526	           2	          Fz	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -13.708	           3	          F3	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -14.201	           4	          F7	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -10.569	           5	         FC5	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -10.784	           6	         FC1	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -8.714	           7	          C3	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -6.701	           8	          T7	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -4.589	           9	         CP5	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -6.035	          10	         CP1	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -2.995	          11	          Pz	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -2.356	          12	          P3	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -0.923	          13	          P7	          46	            Hits_Minus_Misses	S113_vsl_dprime
       0.193	          14	          O1	          46	            Hits_Minus_Misses	S113_vsl_dprime
       1.679	          15	          O2	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -0.169	          16	          P4	          46	            Hits_Minus_Misses	S113_vsl_dprime
       1.706	          17	          P8	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -1.337	          18	         CP6	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -4.670	          19	         CP2	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -7.877	          20	          CZ	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -6.202	          21	          C4	          46	            Hits_Minus_Misses	S113_vsl_dprime
