mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n250,-4.971,20,CZ,6,nonword_large_simple,S162
n250,-4.018,21,C4,6,nonword_large_simple,S162
n250,-1.031,22,T8,6,nonword_large_simple,S162
n250,-4.097,23,FC6,6,nonword_large_simple,S162
n250,-4.934,24,FC2,6,nonword_large_simple,S162
n250,-3.793,25,F4,6,nonword_large_simple,S162
n250,-1.777,26,F8,6,nonword_large_simple,S162
n250,-4.615,1,FP1,1,Critical_word_small_family,S163
n250,-6.818,2,Fz,1,Critical_word_small_family,S163
n250,-5.886,3,F3,1,Critical_word_small_family,S163
n250,-3.063,4,F7,1,Critical_word_small_family,S163
n250,-2.445,5,FC5,1,Critical_word_small_family,S163
n250,-7.111,6,FC1,1,Critical_word_small_family,S163
n250,-4.421,7,C3,1,Critical_word_small_family,S163
n250,-1.405,8,T7,1,Critical_word_small_family,S163
n250,-0.432,9,CP5,1,Critical_word_small_family,S163
n250,-5.867,10,CP1,1,Critical_word_small_family,S163
n250,-3.873,11,Pz,1,Critical_word_small_family,S163
n250,0.214,12,P3,1,Critical_word_small_family,S163
n250,0.837,13,P7,1,Critical_word_small_family,S163
n250,2.399,14,O1,1,Critical_word_small_family,S163
n250,1.597,15,O2,1,Critical_word_small_family,S163
n250,-1.691,16,P4,1,Critical_word_small_family,S163
n250,1.049,17,P8,1,Critical_word_small_family,S163
n250,-2.686,18,CP6,1,Critical_word_small_family,S163
n250,-5.300,19,CP2,1,Critical_word_small_family,S163
n250,-7.777,20,CZ,1,Critical_word_small_family,S163
n250,-5.203,21,C4,1,Critical_word_small_family,S163
n250,-0.165,22,T8,1,Critical_word_small_family,S163
n250,-3.179,23,FC6,1,Critical_word_small_family,S163
n250,-7.172,24,FC2,1,Critical_word_small_family,S163
n250,-6.068,25,F4,1,Critical_word_small_family,S163
n250,-1.417,26,F8,1,Critical_word_small_family,S163
n250,-4.658,1,FP1,2,Critical_word_large_family,S163
n250,-3.504,2,Fz,2,Critical_word_large_family,S163
n250,-3.275,3,F3,2,Critical_word_large_family,S163
n250,-2.532,4,F7,2,Critical_word_large_family,S163
n250,-1.348,5,FC5,2,Critical_word_large_family,S163
n250,-3.417,6,FC1,2,Critical_word_large_family,S163
n250,-3.616,7,C3,2,Critical_word_large_family,S163
n250,-0.394,8,T7,2,Critical_word_large_family,S163
n250,-3.012,9,CP5,2,Critical_word_large_family,S163
n250,-3.207,10,CP1,2,Critical_word_large_family,S163
n250,-3.443,11,Pz,2,Critical_word_large_family,S163
n250,-0.504,12,P3,2,Critical_word_large_family,S163
n250,-1.850,13,P7,2,Critical_word_large_family,S163
n250,-0.430,14,O1,2,Critical_word_large_family,S163
n250,-0.003,15,O2,2,Critical_word_large_family,S163
n250,-1.641,16,P4,2,Critical_word_large_family,S163
n250,0.724,17,P8,2,Critical_word_large_family,S163
n250,-2.042,18,CP6,2,Critical_word_large_family,S163
n250,-3.306,19,CP2,2,Critical_word_large_family,S163
n250,-3.652,20,CZ,2,Critical_word_large_family,S163
n250,-0.696,21,C4,2,Critical_word_large_family,S163
n250,-0.602,22,T8,2,Critical_word_large_family,S163
n250,-1.965,23,FC6,2,Critical_word_large_family,S163
n250,-3.843,24,FC2,2,Critical_word_large_family,S163
n250,-3.082,25,F4,2,Critical_word_large_family,S163
n250,-2.566,26,F8,2,Critical_word_large_family,S163
n250,-6.705,1,FP1,3,nonword_small_complex,S163
n250,-9.165,2,Fz,3,nonword_small_complex,S163
n250,-7.711,3,F3,3,nonword_small_complex,S163
n250,-2.929,4,F7,3,nonword_small_complex,S163
n250,-5.283,5,FC5,3,nonword_small_complex,S163
n250,-9.240,6,FC1,3,nonword_small_complex,S163
n250,-7.518,7,C3,3,nonword_small_complex,S163
n250,-6.760,8,T7,3,nonword_small_complex,S163
n250,-5.162,9,CP5,3,nonword_small_complex,S163
n250,-8.436,10,CP1,3,nonword_small_complex,S163
n250,-6.412,11,Pz,3,nonword_small_complex,S163
n250,-4.391,12,P3,3,nonword_small_complex,S163
n250,-2.093,13,P7,3,nonword_small_complex,S163
n250,-0.160,14,O1,3,nonword_small_complex,S163
n250,-1.308,15,O2,3,nonword_small_complex,S163
n250,-5.093,16,P4,3,nonword_small_complex,S163
n250,-2.206,17,P8,3,nonword_small_complex,S163
n250,-7.510,18,CP6,3,nonword_small_complex,S163
n250,-8.917,19,CP2,3,nonword_small_complex,S163
n250,-10.904,20,CZ,3,nonword_small_complex,S163
n250,-12.244,21,C4,3,nonword_small_complex,S163
n250,-5.881,22,T8,3,nonword_small_complex,S163
n250,-8.259,23,FC6,3,nonword_small_complex,S163
n250,-9.360,24,FC2,3,nonword_small_complex,S163
n250,-9.052,25,F4,3,nonword_small_complex,S163
n250,-6.104,26,F8,3,nonword_small_complex,S163
n250,-1.943,1,FP1,4,nonword_large_complex,S163
n250,-3.166,2,Fz,4,nonword_large_complex,S163
n250,-2.926,3,F3,4,nonword_large_complex,S163
n250,-4.568,4,F7,4,nonword_large_complex,S163
n250,-1.607,5,FC5,4,nonword_large_complex,S163
n250,-2.784,6,FC1,4,nonword_large_complex,S163
n250,-0.614,7,C3,4,nonword_large_complex,S163
n250,0.093,8,T7,4,nonword_large_complex,S163
n250,0.903,9,CP5,4,nonword_large_complex,S163
n250,1.136,10,CP1,4,nonword_large_complex,S163
n250,2.955,11,Pz,4,nonword_large_complex,S163
n250,1.825,12,P3,4,nonword_large_complex,S163
n250,1.634,13,P7,4,nonword_large_complex,S163
n250,3.328,14,O1,4,nonword_large_complex,S163
n250,3.809,15,O2,4,nonword_large_complex,S163
n250,4.304,16,P4,4,nonword_large_complex,S163
n250,4.378,17,P8,4,nonword_large_complex,S163
n250,2.548,18,CP6,4,nonword_large_complex,S163
n250,1.350,19,CP2,4,nonword_large_complex,S163
n250,-1.411,20,CZ,4,nonword_large_complex,S163
n250,-1.543,21,C4,4,nonword_large_complex,S163
n250,0.492,22,T8,4,nonword_large_complex,S163
n250,-0.446,23,FC6,4,nonword_large_complex,S163
n250,-1.376,24,FC2,4,nonword_large_complex,S163
n250,-1.940,25,F4,4,nonword_large_complex,S163
n250,-0.240,26,F8,4,nonword_large_complex,S163
n250,-6.222,1,FP1,5,nonword_small_simple,S163
n250,0.455,2,Fz,5,nonword_small_simple,S163
n250,-1.845,3,F3,5,nonword_small_simple,S163
n250,-2.913,4,F7,5,nonword_small_simple,S163
n250,0.163,5,FC5,5,nonword_small_simple,S163
n250,1.838,6,FC1,5,nonword_small_simple,S163
n250,2.077,7,C3,5,nonword_small_simple,S163
n250,-0.340,8,T7,5,nonword_small_simple,S163
n250,4.511,9,CP5,5,nonword_small_simple,S163
n250,2.799,10,CP1,5,nonword_small_simple,S163
n250,6.064,11,Pz,5,nonword_small_simple,S163
n250,5.088,12,P3,5,nonword_small_simple,S163
n250,4.019,13,P7,5,nonword_small_simple,S163
n250,6.506,14,O1,5,nonword_small_simple,S163
n250,7.880,15,O2,5,nonword_small_simple,S163
n250,5.153,16,P4,5,nonword_small_simple,S163
n250,7.176,17,P8,5,nonword_small_simple,S163
n250,2.361,18,CP6,5,nonword_small_simple,S163
n250,4.803,19,CP2,5,nonword_small_simple,S163
n250,4.533,20,CZ,5,nonword_small_simple,S163
n250,6.329,21,C4,5,nonword_small_simple,S163
n250,3.232,22,T8,5,nonword_small_simple,S163
n250,1.148,23,FC6,5,nonword_small_simple,S163
n250,2.383,24,FC2,5,nonword_small_simple,S163
n250,1.169,25,F4,5,nonword_small_simple,S163
n250,-2.660,26,F8,5,nonword_small_simple,S163
n250,-16.240,1,FP1,6,nonword_large_simple,S163
n250,-8.098,2,Fz,6,nonword_large_simple,S163
n250,-9.727,3,F3,6,nonword_large_simple,S163
n250,-3.495,4,F7,6,nonword_large_simple,S163
n250,-1.441,5,FC5,6,nonword_large_simple,S163
n250,-6.862,6,FC1,6,nonword_large_simple,S163
n250,-1.499,7,C3,6,nonword_large_simple,S163
n250,-4.472,8,T7,6,nonword_large_simple,S163
n250,-3.384,9,CP5,6,nonword_large_simple,S163
n250,-3.955,10,CP1,6,nonword_large_simple,S163
n250,-8.231,11,Pz,6,nonword_large_simple,S163
n250,-2.586,12,P3,6,nonword_large_simple,S163
n250,0.569,13,P7,6,nonword_large_simple,S163
n250,-8.348,14,O1,6,nonword_large_simple,S163
n250,-5.423,15,O2,6,nonword_large_simple,S163
n250,-6.781,16,P4,6,nonword_large_simple,S163
n250,-9.127,17,P8,6,nonword_large_simple,S163
n250,-4.209,18,CP6,6,nonword_large_simple,S163
n250,-4.461,19,CP2,6,nonword_large_simple,S163
n250,-3.486,20,CZ,6,nonword_large_simple,S163
n250,-4.203,21,C4,6,nonword_large_simple,S163
n250,-10.153,22,T8,6,nonword_large_simple,S163
n250,-11.331,23,FC6,6,nonword_large_simple,S163
n250,-8.889,24,FC2,6,nonword_large_simple,S163
n250,-11.492,25,F4,6,nonword_large_simple,S163
n250,-13.571,26,F8,6,nonword_large_simple,S163
n250,-0.586,1,FP1,1,Critical_word_small_family,S164
n250,-0.358,2,Fz,1,Critical_word_small_family,S164
n250,1.541,3,F3,1,Critical_word_small_family,S164
n250,-1.433,4,F7,1,Critical_word_small_family,S164
n250,-1.379,5,FC5,1,Critical_word_small_family,S164
n250,-1.885,6,FC1,1,Critical_word_small_family,S164
n250,1.037,7,C3,1,Critical_word_small_family,S164
n250,0.550,8,T7,1,Critical_word_small_family,S164
n250,0.077,9,CP5,1,Critical_word_small_family,S164
n250,0.165,10,CP1,1,Critical_word_small_family,S164
n250,3.096,11,Pz,1,Critical_word_small_family,S164
n250,2.327,12,P3,1,Critical_word_small_family,S164
n250,3.360,13,P7,1,Critical_word_small_family,S164
n250,5.116,14,O1,1,Critical_word_small_family,S164
n250,5.046,15,O2,1,Critical_word_small_family,S164
n250,0.834,16,P4,1,Critical_word_small_family,S164
n250,-0.144,17,P8,1,Critical_word_small_family,S164
n250,3.867,18,CP6,1,Critical_word_small_family,S164
n250,-1.480,19,CP2,1,Critical_word_small_family,S164
n250,-0.818,20,CZ,1,Critical_word_small_family,S164
n250,-1.644,21,C4,1,Critical_word_small_family,S164
n250,-2.857,22,T8,1,Critical_word_small_family,S164
n250,-4.536,23,FC6,1,Critical_word_small_family,S164
n250,-3.208,24,FC2,1,Critical_word_small_family,S164
n250,-4.130,25,F4,1,Critical_word_small_family,S164
n250,0.997,26,F8,1,Critical_word_small_family,S164
n250,-0.445,1,FP1,2,Critical_word_large_family,S164
n250,0.844,2,Fz,2,Critical_word_large_family,S164
n250,0.553,3,F3,2,Critical_word_large_family,S164
n250,-1.776,4,F7,2,Critical_word_large_family,S164
n250,-0.772,5,FC5,2,Critical_word_large_family,S164
n250,0.943,6,FC1,2,Critical_word_large_family,S164
n250,0.748,7,C3,2,Critical_word_large_family,S164
n250,-2.397,8,T7,2,Critical_word_large_family,S164
n250,-0.253,9,CP5,2,Critical_word_large_family,S164
n250,0.627,10,CP1,2,Critical_word_large_family,S164
n250,0.808,11,Pz,2,Critical_word_large_family,S164
n250,1.658,12,P3,2,Critical_word_large_family,S164
n250,0.731,13,P7,2,Critical_word_large_family,S164
n250,0.562,14,O1,2,Critical_word_large_family,S164
n250,1.076,15,O2,2,Critical_word_large_family,S164
n250,0.334,16,P4,2,Critical_word_large_family,S164
n250,-1.104,17,P8,2,Critical_word_large_family,S164
n250,7.602,18,CP6,2,Critical_word_large_family,S164
n250,-0.463,19,CP2,2,Critical_word_large_family,S164
n250,-0.690,20,CZ,2,Critical_word_large_family,S164
n250,0.418,21,C4,2,Critical_word_large_family,S164
n250,-2.572,22,T8,2,Critical_word_large_family,S164
n250,-0.926,23,FC6,2,Critical_word_large_family,S164
n250,-0.951,24,FC2,2,Critical_word_large_family,S164
n250,3.751,25,F4,2,Critical_word_large_family,S164
n250,0.498,26,F8,2,Critical_word_large_family,S164
n250,-1.087,1,FP1,3,nonword_small_complex,S164
n250,-1.469,2,Fz,3,nonword_small_complex,S164
n250,-3.057,3,F3,3,nonword_small_complex,S164
n250,-1.916,4,F7,3,nonword_small_complex,S164
n250,-1.638,5,FC5,3,nonword_small_complex,S164
n250,-2.364,6,FC1,3,nonword_small_complex,S164
n250,-0.829,7,C3,3,nonword_small_complex,S164
n250,-2.437,8,T7,3,nonword_small_complex,S164
n250,-0.366,9,CP5,3,nonword_small_complex,S164
n250,0.259,10,CP1,3,nonword_small_complex,S164
n250,1.046,11,Pz,3,nonword_small_complex,S164
n250,1.575,12,P3,3,nonword_small_complex,S164
n250,1.021,13,P7,3,nonword_small_complex,S164
n250,6.384,14,O1,3,nonword_small_complex,S164
n250,4.462,15,O2,3,nonword_small_complex,S164
n250,1.690,16,P4,3,nonword_small_complex,S164
n250,2.613,17,P8,3,nonword_small_complex,S164
n250,-1.812,18,CP6,3,nonword_small_complex,S164
n250,-2.169,19,CP2,3,nonword_small_complex,S164
n250,-2.535,20,CZ,3,nonword_small_complex,S164
n250,-3.393,21,C4,3,nonword_small_complex,S164
n250,-1.219,22,T8,3,nonword_small_complex,S164
n250,-1.630,23,FC6,3,nonword_small_complex,S164
n250,-2.608,24,FC2,3,nonword_small_complex,S164
n250,7.895,25,F4,3,nonword_small_complex,S164
n250,-0.295,26,F8,3,nonword_small_complex,S164
n250,-7.084,1,FP1,4,nonword_large_complex,S164
n250,-5.117,2,Fz,4,nonword_large_complex,S164
n250,-6.053,3,F3,4,nonword_large_complex,S164
n250,-3.700,4,F7,4,nonword_large_complex,S164
n250,-3.364,5,FC5,4,nonword_large_complex,S164
n250,-4.365,6,FC1,4,nonword_large_complex,S164
n250,-3.321,7,C3,4,nonword_large_complex,S164
n250,-2.896,8,T7,4,nonword_large_complex,S164
n250,-4.410,9,CP5,4,nonword_large_complex,S164
n250,-2.975,10,CP1,4,nonword_large_complex,S164
n250,-0.007,11,Pz,4,nonword_large_complex,S164
n250,1.408,12,P3,4,nonword_large_complex,S164
n250,0.099,13,P7,4,nonword_large_complex,S164
n250,2.039,14,O1,4,nonword_large_complex,S164
n250,2.022,15,O2,4,nonword_large_complex,S164
n250,0.768,16,P4,4,nonword_large_complex,S164
n250,-1.501,17,P8,4,nonword_large_complex,S164
n250,-2.343,18,CP6,4,nonword_large_complex,S164
n250,-2.035,19,CP2,4,nonword_large_complex,S164
n250,-4.254,20,CZ,4,nonword_large_complex,S164
n250,-2.297,21,C4,4,nonword_large_complex,S164
n250,0.958,22,T8,4,nonword_large_complex,S164
n250,-3.243,23,FC6,4,nonword_large_complex,S164
n250,-2.967,24,FC2,4,nonword_large_complex,S164
n250,2.131,25,F4,4,nonword_large_complex,S164
n250,-2.482,26,F8,4,nonword_large_complex,S164
n250,-0.159,1,FP1,5,nonword_small_simple,S164
n250,0.636,2,Fz,5,nonword_small_simple,S164
n250,-2.809,3,F3,5,nonword_small_simple,S164
n250,-0.182,4,F7,5,nonword_small_simple,S164
n250,-0.101,5,FC5,5,nonword_small_simple,S164
n250,-0.369,6,FC1,5,nonword_small_simple,S164
n250,-0.942,7,C3,5,nonword_small_simple,S164
n250,-0.687,8,T7,5,nonword_small_simple,S164
n250,-0.431,9,CP5,5,nonword_small_simple,S164
n250,-0.221,10,CP1,5,nonword_small_simple,S164
n250,2.093,11,Pz,5,nonword_small_simple,S164
n250,1.895,12,P3,5,nonword_small_simple,S164
n250,0.631,13,P7,5,nonword_small_simple,S164
n250,0.676,14,O1,5,nonword_small_simple,S164
n250,1.434,15,O2,5,nonword_small_simple,S164
n250,0.493,16,P4,5,nonword_small_simple,S164
n250,0.878,17,P8,5,nonword_small_simple,S164
n250,-0.546,18,CP6,5,nonword_small_simple,S164
n250,-1.537,19,CP2,5,nonword_small_simple,S164
n250,-1.406,20,CZ,5,nonword_small_simple,S164
n250,-2.140,21,C4,5,nonword_small_simple,S164
n250,0.832,22,T8,5,nonword_small_simple,S164
n250,-1.475,23,FC6,5,nonword_small_simple,S164
n250,-2.001,24,FC2,5,nonword_small_simple,S164
n250,1.010,25,F4,5,nonword_small_simple,S164
n250,-0.092,26,F8,5,nonword_small_simple,S164
n250,4.235,1,FP1,6,nonword_large_simple,S164
n250,6.517,2,Fz,6,nonword_large_simple,S164
n250,-2.958,3,F3,6,nonword_large_simple,S164
n250,1.343,4,F7,6,nonword_large_simple,S164
n250,2.257,5,FC5,6,nonword_large_simple,S164
n250,6.313,6,FC1,6,nonword_large_simple,S164
n250,6.027,7,C3,6,nonword_large_simple,S164
n250,1.339,8,T7,6,nonword_large_simple,S164
n250,5.192,9,CP5,6,nonword_large_simple,S164
n250,6.127,10,CP1,6,nonword_large_simple,S164
n250,7.054,11,Pz,6,nonword_large_simple,S164
n250,7.339,12,P3,6,nonword_large_simple,S164
n250,4.036,13,P7,6,nonword_large_simple,S164
n250,9.680,14,O1,6,nonword_large_simple,S164
n250,6.486,15,O2,6,nonword_large_simple,S164
n250,6.687,16,P4,6,nonword_large_simple,S164
n250,5.233,17,P8,6,nonword_large_simple,S164
n250,10.689,18,CP6,6,nonword_large_simple,S164
n250,5.499,19,CP2,6,nonword_large_simple,S164
n250,5.287,20,CZ,6,nonword_large_simple,S164
n250,5.130,21,C4,6,nonword_large_simple,S164
n250,5.209,22,T8,6,nonword_large_simple,S164
n250,7.637,23,FC6,6,nonword_large_simple,S164
n250,6.662,24,FC2,6,nonword_large_simple,S164
n250,0.436,25,F4,6,nonword_large_simple,S164
n250,5.136,26,F8,6,nonword_large_simple,S164
n250,-2.000,1,FP1,1,Critical_word_small_family,S165
n250,-3.325,2,Fz,1,Critical_word_small_family,S165
n250,-2.344,3,F3,1,Critical_word_small_family,S165
n250,-1.575,4,F7,1,Critical_word_small_family,S165
n250,-2.467,5,FC5,1,Critical_word_small_family,S165
n250,-3.672,6,FC1,1,Critical_word_small_family,S165
n250,-3.187,7,C3,1,Critical_word_small_family,S165
n250,-2.059,8,T7,1,Critical_word_small_family,S165
n250,-1.695,9,CP5,1,Critical_word_small_family,S165
n250,-2.352,10,CP1,1,Critical_word_small_family,S165
n250,-1.094,11,Pz,1,Critical_word_small_family,S165
n250,0.327,12,P3,1,Critical_word_small_family,S165
n250,1.621,13,P7,1,Critical_word_small_family,S165
n250,3.941,14,O1,1,Critical_word_small_family,S165
n250,2.486,15,O2,1,Critical_word_small_family,S165
n250,0.918,16,P4,1,Critical_word_small_family,S165
n250,4.283,17,P8,1,Critical_word_small_family,S165
n250,0.106,18,CP6,1,Critical_word_small_family,S165
n250,-2.221,19,CP2,1,Critical_word_small_family,S165
n250,-4.089,20,CZ,1,Critical_word_small_family,S165
n250,-2.391,21,C4,1,Critical_word_small_family,S165
n250,-0.820,22,T8,1,Critical_word_small_family,S165
n250,-2.037,23,FC6,1,Critical_word_small_family,S165
n250,-3.833,24,FC2,1,Critical_word_small_family,S165
n250,-2.581,25,F4,1,Critical_word_small_family,S165
n250,-2.012,26,F8,1,Critical_word_small_family,S165
n250,-3.435,1,FP1,2,Critical_word_large_family,S165
n250,-6.327,2,Fz,2,Critical_word_large_family,S165
n250,-6.705,3,F3,2,Critical_word_large_family,S165
n250,-5.443,4,F7,2,Critical_word_large_family,S165
n250,-2.737,5,FC5,2,Critical_word_large_family,S165
n250,-6.192,6,FC1,2,Critical_word_large_family,S165
n250,-4.235,7,C3,2,Critical_word_large_family,S165
n250,-2.098,8,T7,2,Critical_word_large_family,S165
n250,-2.495,9,CP5,2,Critical_word_large_family,S165
n250,-4.550,10,CP1,2,Critical_word_large_family,S165
n250,-2.728,11,Pz,2,Critical_word_large_family,S165
n250,-1.876,12,P3,2,Critical_word_large_family,S165
n250,0.391,13,P7,2,Critical_word_large_family,S165
n250,1.579,14,O1,2,Critical_word_large_family,S165
n250,0.428,15,O2,2,Critical_word_large_family,S165
n250,-0.478,16,P4,2,Critical_word_large_family,S165
n250,2.249,17,P8,2,Critical_word_large_family,S165
n250,-1.962,18,CP6,2,Critical_word_large_family,S165
n250,-4.057,19,CP2,2,Critical_word_large_family,S165
n250,-6.379,20,CZ,2,Critical_word_large_family,S165
n250,-5.127,21,C4,2,Critical_word_large_family,S165
n250,-3.273,22,T8,2,Critical_word_large_family,S165
n250,-4.478,23,FC6,2,Critical_word_large_family,S165
n250,-6.208,24,FC2,2,Critical_word_large_family,S165
n250,-7.256,25,F4,2,Critical_word_large_family,S165
n250,-4.556,26,F8,2,Critical_word_large_family,S165
n250,-4.231,1,FP1,3,nonword_small_complex,S165
n250,-7.181,2,Fz,3,nonword_small_complex,S165
n250,-5.449,3,F3,3,nonword_small_complex,S165
n250,-3.896,4,F7,3,nonword_small_complex,S165
n250,-3.784,5,FC5,3,nonword_small_complex,S165
n250,-7.192,6,FC1,3,nonword_small_complex,S165
n250,-5.024,7,C3,3,nonword_small_complex,S165
n250,-2.664,8,T7,3,nonword_small_complex,S165
n250,-1.018,9,CP5,3,nonword_small_complex,S165
n250,-5.636,10,CP1,3,nonword_small_complex,S165
n250,-3.865,11,Pz,3,nonword_small_complex,S165
n250,-2.402,12,P3,3,nonword_small_complex,S165
n250,1.685,13,P7,3,nonword_small_complex,S165
n250,2.361,14,O1,3,nonword_small_complex,S165
n250,-0.334,15,O2,3,nonword_small_complex,S165
n250,-2.506,16,P4,3,nonword_small_complex,S165
n250,1.014,17,P8,3,nonword_small_complex,S165
n250,-1.267,18,CP6,3,nonword_small_complex,S165
n250,-6.124,19,CP2,3,nonword_small_complex,S165
n250,-8.047,20,CZ,3,nonword_small_complex,S165
n250,-4.860,21,C4,3,nonword_small_complex,S165
n250,-1.241,22,T8,3,nonword_small_complex,S165
n250,-2.897,23,FC6,3,nonword_small_complex,S165
n250,-6.772,24,FC2,3,nonword_small_complex,S165
n250,-3.799,25,F4,3,nonword_small_complex,S165
n250,-2.511,26,F8,3,nonword_small_complex,S165
n250,1.132,1,FP1,4,nonword_large_complex,S165
n250,1.285,2,Fz,4,nonword_large_complex,S165
n250,1.729,3,F3,4,nonword_large_complex,S165
n250,-0.513,4,F7,4,nonword_large_complex,S165
n250,0.976,5,FC5,4,nonword_large_complex,S165
n250,1.628,6,FC1,4,nonword_large_complex,S165
n250,0.989,7,C3,4,nonword_large_complex,S165
n250,0.038,8,T7,4,nonword_large_complex,S165
n250,1.095,9,CP5,4,nonword_large_complex,S165
n250,1.877,10,CP1,4,nonword_large_complex,S165
n250,1.974,11,Pz,4,nonword_large_complex,S165
n250,2.679,12,P3,4,nonword_large_complex,S165
n250,2.437,13,P7,4,nonword_large_complex,S165
n250,3.835,14,O1,4,nonword_large_complex,S165
n250,2.763,15,O2,4,nonword_large_complex,S165
n250,2.702,16,P4,4,nonword_large_complex,S165
n250,5.036,17,P8,4,nonword_large_complex,S165
n250,2.735,18,CP6,4,nonword_large_complex,S165
n250,1.809,19,CP2,4,nonword_large_complex,S165
n250,0.665,20,CZ,4,nonword_large_complex,S165
n250,1.241,21,C4,4,nonword_large_complex,S165
n250,-0.027,22,T8,4,nonword_large_complex,S165
n250,-0.068,23,FC6,4,nonword_large_complex,S165
n250,1.131,24,FC2,4,nonword_large_complex,S165
n250,1.836,25,F4,4,nonword_large_complex,S165
n250,-0.312,26,F8,4,nonword_large_complex,S165
n250,-4.244,1,FP1,5,nonword_small_simple,S165
n250,-4.771,2,Fz,5,nonword_small_simple,S165
n250,-4.197,3,F3,5,nonword_small_simple,S165
n250,-5.245,4,F7,5,nonword_small_simple,S165
n250,-4.442,5,FC5,5,nonword_small_simple,S165
n250,-4.775,6,FC1,5,nonword_small_simple,S165
n250,-4.725,7,C3,5,nonword_small_simple,S165
n250,-3.781,8,T7,5,nonword_small_simple,S165
n250,-2.400,9,CP5,5,nonword_small_simple,S165
n250,-3.755,10,CP1,5,nonword_small_simple,S165
n250,-3.201,11,Pz,5,nonword_small_simple,S165
n250,-2.176,12,P3,5,nonword_small_simple,S165
n250,0.656,13,P7,5,nonword_small_simple,S165
n250,2.449,14,O1,5,nonword_small_simple,S165
n250,0.035,15,O2,5,nonword_small_simple,S165
n250,-1.789,16,P4,5,nonword_small_simple,S165
n250,4.239,17,P8,5,nonword_small_simple,S165
n250,-0.898,18,CP6,5,nonword_small_simple,S165
n250,-3.656,19,CP2,5,nonword_small_simple,S165
n250,-4.721,20,CZ,5,nonword_small_simple,S165
n250,-3.011,21,C4,5,nonword_small_simple,S165
n250,-0.859,22,T8,5,nonword_small_simple,S165
n250,-2.997,23,FC6,5,nonword_small_simple,S165
n250,-4.440,24,FC2,5,nonword_small_simple,S165
n250,-4.167,25,F4,5,nonword_small_simple,S165
n250,-4.193,26,F8,5,nonword_small_simple,S165
n250,-3.715,1,FP1,6,nonword_large_simple,S165
n250,-6.710,2,Fz,6,nonword_large_simple,S165
n250,-4.936,3,F3,6,nonword_large_simple,S165
n250,-3.226,4,F7,6,nonword_large_simple,S165
n250,-3.417,5,FC5,6,nonword_large_simple,S165
n250,-7.237,6,FC1,6,nonword_large_simple,S165
n250,-5.558,7,C3,6,nonword_large_simple,S165
n250,-2.319,8,T7,6,nonword_large_simple,S165
n250,-3.750,9,CP5,6,nonword_large_simple,S165
n250,-6.448,10,CP1,6,nonword_large_simple,S165
n250,-4.905,11,Pz,6,nonword_large_simple,S165
n250,-2.710,12,P3,6,nonword_large_simple,S165
n250,1.002,13,P7,6,nonword_large_simple,S165
n250,1.583,14,O1,6,nonword_large_simple,S165
n250,-0.992,15,O2,6,nonword_large_simple,S165
n250,-2.497,16,P4,6,nonword_large_simple,S165
n250,1.572,17,P8,6,nonword_large_simple,S165
n250,-2.139,18,CP6,6,nonword_large_simple,S165
n250,-5.863,19,CP2,6,nonword_large_simple,S165
n250,-9.071,20,CZ,6,nonword_large_simple,S165
n250,-5.532,21,C4,6,nonword_large_simple,S165
n250,-1.624,22,T8,6,nonword_large_simple,S165
n250,-2.804,23,FC6,6,nonword_large_simple,S165
n250,-7.413,24,FC2,6,nonword_large_simple,S165
n250,-2.991,25,F4,6,nonword_large_simple,S165
n250,-3.438,26,F8,6,nonword_large_simple,S165
n250,1.737,1,FP1,1,Critical_word_small_family,S167
n250,1.083,2,Fz,1,Critical_word_small_family,S167
n250,0.482,3,F3,1,Critical_word_small_family,S167
n250,-1.199,4,F7,1,Critical_word_small_family,S167
n250,-1.201,5,FC5,1,Critical_word_small_family,S167
n250,0.366,6,FC1,1,Critical_word_small_family,S167
n250,-1.460,7,C3,1,Critical_word_small_family,S167
n250,-1.165,8,T7,1,Critical_word_small_family,S167
n250,-1.797,9,CP5,1,Critical_word_small_family,S167
n250,-1.076,10,CP1,1,Critical_word_small_family,S167
n250,-0.219,11,Pz,1,Critical_word_small_family,S167
n250,-0.987,12,P3,1,Critical_word_small_family,S167
n250,-1.493,13,P7,1,Critical_word_small_family,S167
n250,-0.010,14,O1,1,Critical_word_small_family,S167
n250,3.954,15,O2,1,Critical_word_small_family,S167
n250,1.328,16,P4,1,Critical_word_small_family,S167
n250,1.730,17,P8,1,Critical_word_small_family,S167
n250,1.053,18,CP6,1,Critical_word_small_family,S167
n250,-0.265,19,CP2,1,Critical_word_small_family,S167
n250,-0.089,20,CZ,1,Critical_word_small_family,S167
n250,0.631,21,C4,1,Critical_word_small_family,S167
n250,1.296,22,T8,1,Critical_word_small_family,S167
n250,0.792,23,FC6,1,Critical_word_small_family,S167
n250,0.613,24,FC2,1,Critical_word_small_family,S167
n250,1.407,25,F4,1,Critical_word_small_family,S167
n250,0.526,26,F8,1,Critical_word_small_family,S167
n250,-0.854,1,FP1,2,Critical_word_large_family,S167
n250,0.309,2,Fz,2,Critical_word_large_family,S167
n250,0.150,3,F3,2,Critical_word_large_family,S167
n250,0.339,4,F7,2,Critical_word_large_family,S167
n250,-1.405,5,FC5,2,Critical_word_large_family,S167
n250,-0.856,6,FC1,2,Critical_word_large_family,S167
n250,-2.345,7,C3,2,Critical_word_large_family,S167
