mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n400,1.569,6,FC1,5,nonword_small_simple,S157_erp
n400,-1.678,7,C3,5,nonword_small_simple,S157_erp
n400,-0.501,8,T7,5,nonword_small_simple,S157_erp
n400,-4.963,9,CP5,5,nonword_small_simple,S157_erp
n400,-1.658,10,CP1,5,nonword_small_simple,S157_erp
n400,0.216,11,Pz,5,nonword_small_simple,S157_erp
n400,-4.949,12,P3,5,nonword_small_simple,S157_erp
n400,-9.322,13,P7,5,nonword_small_simple,S157_erp
n400,-6.616,14,O1,5,nonword_small_simple,S157_erp
n400,-6.667,15,O2,5,nonword_small_simple,S157_erp
n400,-2.083,16,P4,5,nonword_small_simple,S157_erp
n400,-4.611,17,P8,5,nonword_small_simple,S157_erp
n400,-0.249,18,CP6,5,nonword_small_simple,S157_erp
n400,0.466,19,CP2,5,nonword_small_simple,S157_erp
n400,-0.039,20,CZ,5,nonword_small_simple,S157_erp
n400,1.733,21,C4,5,nonword_small_simple,S157_erp
n400,0.702,22,T8,5,nonword_small_simple,S157_erp
n400,-1.029,23,FC6,5,nonword_small_simple,S157_erp
n400,1.868,24,FC2,5,nonword_small_simple,S157_erp
n400,1.783,25,F4,5,nonword_small_simple,S157_erp
n400,-1.114,26,F8,5,nonword_small_simple,S157_erp
n400,2.047,1,FP1,6,nonword_large_simple,S157_erp
n400,3.475,2,Fz,6,nonword_large_simple,S157_erp
n400,1.180,3,F3,6,nonword_large_simple,S157_erp
n400,1.497,4,F7,6,nonword_large_simple,S157_erp
n400,-0.419,5,FC5,6,nonword_large_simple,S157_erp
n400,0.912,6,FC1,6,nonword_large_simple,S157_erp
n400,-3.509,7,C3,6,nonword_large_simple,S157_erp
n400,-0.905,8,T7,6,nonword_large_simple,S157_erp
n400,-6.288,9,CP5,6,nonword_large_simple,S157_erp
n400,-3.981,10,CP1,6,nonword_large_simple,S157_erp
n400,-2.324,11,Pz,6,nonword_large_simple,S157_erp
n400,-5.909,12,P3,6,nonword_large_simple,S157_erp
n400,-11.831,13,P7,6,nonword_large_simple,S157_erp
n400,-9.911,14,O1,6,nonword_large_simple,S157_erp
n400,-11.332,15,O2,6,nonword_large_simple,S157_erp
n400,-0.907,16,P4,6,nonword_large_simple,S157_erp
n400,-4.580,17,P8,6,nonword_large_simple,S157_erp
n400,0.847,18,CP6,6,nonword_large_simple,S157_erp
n400,0.091,19,CP2,6,nonword_large_simple,S157_erp
n400,-0.906,20,CZ,6,nonword_large_simple,S157_erp
n400,3.376,21,C4,6,nonword_large_simple,S157_erp
n400,2.710,22,T8,6,nonword_large_simple,S157_erp
n400,4.120,23,FC6,6,nonword_large_simple,S157_erp
n400,2.509,24,FC2,6,nonword_large_simple,S157_erp
n400,6.281,25,F4,6,nonword_large_simple,S157_erp
n400,2.924,26,F8,6,nonword_large_simple,S157_erp
n400,1.117,1,FP1,1,Critical_word_small_family,S158_erp
n400,8.620,2,Fz,1,Critical_word_small_family,S158_erp
n400,5.884,3,F3,1,Critical_word_small_family,S158_erp
n400,2.860,4,F7,1,Critical_word_small_family,S158_erp
n400,3.090,5,FC5,1,Critical_word_small_family,S158_erp
n400,8.295,6,FC1,1,Critical_word_small_family,S158_erp
n400,5.922,7,C3,1,Critical_word_small_family,S158_erp
n400,1.117,8,T7,1,Critical_word_small_family,S158_erp
n400,1.622,9,CP5,1,Critical_word_small_family,S158_erp
n400,8.022,10,CP1,1,Critical_word_small_family,S158_erp
n400,8.578,11,Pz,1,Critical_word_small_family,S158_erp
n400,4.628,12,P3,1,Critical_word_small_family,S158_erp
n400,2.570,13,P7,1,Critical_word_small_family,S158_erp
n400,4.136,14,O1,1,Critical_word_small_family,S158_erp
n400,5.260,15,O2,1,Critical_word_small_family,S158_erp
n400,7.021,16,P4,1,Critical_word_small_family,S158_erp
n400,3.186,17,P8,1,Critical_word_small_family,S158_erp
n400,4.096,18,CP6,1,Critical_word_small_family,S158_erp
n400,8.138,19,CP2,1,Critical_word_small_family,S158_erp
n400,10.843,20,CZ,1,Critical_word_small_family,S158_erp
n400,9.873,21,C4,1,Critical_word_small_family,S158_erp
n400,2.570,22,T8,1,Critical_word_small_family,S158_erp
n400,6.159,23,FC6,1,Critical_word_small_family,S158_erp
n400,11.092,24,FC2,1,Critical_word_small_family,S158_erp
n400,9.432,25,F4,1,Critical_word_small_family,S158_erp
n400,3.998,26,F8,1,Critical_word_small_family,S158_erp
n400,8.383,1,FP1,2,Critical_word_large_family,S158_erp
n400,8.170,2,Fz,2,Critical_word_large_family,S158_erp
n400,7.538,3,F3,2,Critical_word_large_family,S158_erp
n400,6.707,4,F7,2,Critical_word_large_family,S158_erp
n400,5.828,5,FC5,2,Critical_word_large_family,S158_erp
n400,6.491,6,FC1,2,Critical_word_large_family,S158_erp
n400,3.395,7,C3,2,Critical_word_large_family,S158_erp
n400,3.374,8,T7,2,Critical_word_large_family,S158_erp
n400,0.478,9,CP5,2,Critical_word_large_family,S158_erp
n400,2.804,10,CP1,2,Critical_word_large_family,S158_erp
n400,1.741,11,Pz,2,Critical_word_large_family,S158_erp
n400,-0.300,12,P3,2,Critical_word_large_family,S158_erp
n400,-0.070,13,P7,2,Critical_word_large_family,S158_erp
n400,-3.230,14,O1,2,Critical_word_large_family,S158_erp
n400,-0.793,15,O2,2,Critical_word_large_family,S158_erp
n400,1.853,16,P4,2,Critical_word_large_family,S158_erp
n400,0.980,17,P8,2,Critical_word_large_family,S158_erp
n400,1.348,18,CP6,2,Critical_word_large_family,S158_erp
n400,5.185,19,CP2,2,Critical_word_large_family,S158_erp
n400,6.091,20,CZ,2,Critical_word_large_family,S158_erp
n400,4.521,21,C4,2,Critical_word_large_family,S158_erp
n400,6.277,22,T8,2,Critical_word_large_family,S158_erp
n400,7.511,23,FC6,2,Critical_word_large_family,S158_erp
n400,7.173,24,FC2,2,Critical_word_large_family,S158_erp
n400,8.974,25,F4,2,Critical_word_large_family,S158_erp
n400,8.627,26,F8,2,Critical_word_large_family,S158_erp
n400,3.774,1,FP1,3,nonword_small_complex,S158_erp
n400,8.371,2,Fz,3,nonword_small_complex,S158_erp
n400,8.288,3,F3,3,nonword_small_complex,S158_erp
n400,7.731,4,F7,3,nonword_small_complex,S158_erp
n400,8.650,5,FC5,3,nonword_small_complex,S158_erp
n400,8.360,6,FC1,3,nonword_small_complex,S158_erp
n400,7.302,7,C3,3,nonword_small_complex,S158_erp
n400,5.544,8,T7,3,nonword_small_complex,S158_erp
n400,7.998,9,CP5,3,nonword_small_complex,S158_erp
n400,6.821,10,CP1,3,nonword_small_complex,S158_erp
n400,6.150,11,Pz,3,nonword_small_complex,S158_erp
n400,6.918,12,P3,3,nonword_small_complex,S158_erp
n400,3.628,13,P7,3,nonword_small_complex,S158_erp
n400,4.844,14,O1,3,nonword_small_complex,S158_erp
n400,4.172,15,O2,3,nonword_small_complex,S158_erp
n400,5.535,16,P4,3,nonword_small_complex,S158_erp
n400,4.575,17,P8,3,nonword_small_complex,S158_erp
n400,6.359,18,CP6,3,nonword_small_complex,S158_erp
n400,6.248,19,CP2,3,nonword_small_complex,S158_erp
n400,7.537,20,CZ,3,nonword_small_complex,S158_erp
n400,7.387,21,C4,3,nonword_small_complex,S158_erp
n400,6.893,22,T8,3,nonword_small_complex,S158_erp
n400,7.773,23,FC6,3,nonword_small_complex,S158_erp
n400,10.493,24,FC2,3,nonword_small_complex,S158_erp
n400,9.724,25,F4,3,nonword_small_complex,S158_erp
n400,3.966,26,F8,3,nonword_small_complex,S158_erp
n400,-2.366,1,FP1,4,nonword_large_complex,S158_erp
n400,3.803,2,Fz,4,nonword_large_complex,S158_erp
n400,4.750,3,F3,4,nonword_large_complex,S158_erp
n400,12.420,4,F7,4,nonword_large_complex,S158_erp
n400,5.598,5,FC5,4,nonword_large_complex,S158_erp
n400,4.908,6,FC1,4,nonword_large_complex,S158_erp
n400,5.925,7,C3,4,nonword_large_complex,S158_erp
n400,7.251,8,T7,4,nonword_large_complex,S158_erp
n400,3.053,9,CP5,4,nonword_large_complex,S158_erp
n400,3.730,10,CP1,4,nonword_large_complex,S158_erp
n400,2.065,11,Pz,4,nonword_large_complex,S158_erp
n400,4.645,12,P3,4,nonword_large_complex,S158_erp
n400,4.147,13,P7,4,nonword_large_complex,S158_erp
n400,2.353,14,O1,4,nonword_large_complex,S158_erp
n400,-0.346,15,O2,4,nonword_large_complex,S158_erp
n400,0.432,16,P4,4,nonword_large_complex,S158_erp
n400,-1.434,17,P8,4,nonword_large_complex,S158_erp
n400,-3.060,18,CP6,4,nonword_large_complex,S158_erp
n400,4.115,19,CP2,4,nonword_large_complex,S158_erp
n400,4.302,20,CZ,4,nonword_large_complex,S158_erp
n400,3.941,21,C4,4,nonword_large_complex,S158_erp
n400,-2.200,22,T8,4,nonword_large_complex,S158_erp
n400,3.314,23,FC6,4,nonword_large_complex,S158_erp
n400,7.366,24,FC2,4,nonword_large_complex,S158_erp
n400,5.090,25,F4,4,nonword_large_complex,S158_erp
n400,2.321,26,F8,4,nonword_large_complex,S158_erp
n400,-3.505,1,FP1,5,nonword_small_simple,S158_erp
n400,-1.116,2,Fz,5,nonword_small_simple,S158_erp
n400,-2.975,3,F3,5,nonword_small_simple,S158_erp
n400,-2.302,4,F7,5,nonword_small_simple,S158_erp
n400,-1.857,5,FC5,5,nonword_small_simple,S158_erp
n400,-2.288,6,FC1,5,nonword_small_simple,S158_erp
n400,-0.425,7,C3,5,nonword_small_simple,S158_erp
n400,-2.189,8,T7,5,nonword_small_simple,S158_erp
n400,0.600,9,CP5,5,nonword_small_simple,S158_erp
n400,1.202,10,CP1,5,nonword_small_simple,S158_erp
n400,3.492,11,Pz,5,nonword_small_simple,S158_erp
n400,1.863,12,P3,5,nonword_small_simple,S158_erp
n400,0.288,13,P7,5,nonword_small_simple,S158_erp
n400,1.285,14,O1,5,nonword_small_simple,S158_erp
n400,7.119,15,O2,5,nonword_small_simple,S158_erp
n400,1.756,16,P4,5,nonword_small_simple,S158_erp
n400,-2.353,17,P8,5,nonword_small_simple,S158_erp
n400,-0.135,18,CP6,5,nonword_small_simple,S158_erp
n400,0.359,19,CP2,5,nonword_small_simple,S158_erp
n400,-0.346,20,CZ,5,nonword_small_simple,S158_erp
n400,-0.334,21,C4,5,nonword_small_simple,S158_erp
n400,-1.457,22,T8,5,nonword_small_simple,S158_erp
n400,-1.936,23,FC6,5,nonword_small_simple,S158_erp
n400,-3.506,24,FC2,5,nonword_small_simple,S158_erp
n400,-2.378,25,F4,5,nonword_small_simple,S158_erp
n400,-0.419,26,F8,5,nonword_small_simple,S158_erp
n400,-4.236,1,FP1,6,nonword_large_simple,S158_erp
n400,4.323,2,Fz,6,nonword_large_simple,S158_erp
n400,2.728,3,F3,6,nonword_large_simple,S158_erp
n400,2.390,4,F7,6,nonword_large_simple,S158_erp
n400,1.162,5,FC5,6,nonword_large_simple,S158_erp
n400,4.250,6,FC1,6,nonword_large_simple,S158_erp
n400,1.040,7,C3,6,nonword_large_simple,S158_erp
n400,-0.863,8,T7,6,nonword_large_simple,S158_erp
n400,1.382,9,CP5,6,nonword_large_simple,S158_erp
n400,1.240,10,CP1,6,nonword_large_simple,S158_erp
n400,1.152,11,Pz,6,nonword_large_simple,S158_erp
n400,1.090,12,P3,6,nonword_large_simple,S158_erp
n400,1.864,13,P7,6,nonword_large_simple,S158_erp
n400,-0.848,14,O1,6,nonword_large_simple,S158_erp
n400,-0.594,15,O2,6,nonword_large_simple,S158_erp
n400,2.525,16,P4,6,nonword_large_simple,S158_erp
n400,0.566,17,P8,6,nonword_large_simple,S158_erp
n400,2.981,18,CP6,6,nonword_large_simple,S158_erp
n400,4.587,19,CP2,6,nonword_large_simple,S158_erp
n400,4.809,20,CZ,6,nonword_large_simple,S158_erp
n400,5.205,21,C4,6,nonword_large_simple,S158_erp
n400,5.233,22,T8,6,nonword_large_simple,S158_erp
n400,4.615,23,FC6,6,nonword_large_simple,S158_erp
n400,6.314,24,FC2,6,nonword_large_simple,S158_erp
n400,5.245,25,F4,6,nonword_large_simple,S158_erp
n400,5.350,26,F8,6,nonword_large_simple,S158_erp
n400,-2.999,1,FP1,1,Critical_word_small_family,S159_erp
n400,-1.087,2,Fz,1,Critical_word_small_family,S159_erp
n400,0.314,3,F3,1,Critical_word_small_family,S159_erp
n400,0.128,4,F7,1,Critical_word_small_family,S159_erp
n400,-1.168,5,FC5,1,Critical_word_small_family,S159_erp
n400,-1.975,6,FC1,1,Critical_word_small_family,S159_erp
n400,-1.725,7,C3,1,Critical_word_small_family,S159_erp
n400,-0.825,8,T7,1,Critical_word_small_family,S159_erp
n400,-4.736,9,CP5,1,Critical_word_small_family,S159_erp
n400,-1.911,10,CP1,1,Critical_word_small_family,S159_erp
n400,-0.185,11,Pz,1,Critical_word_small_family,S159_erp
n400,-2.822,12,P3,1,Critical_word_small_family,S159_erp
n400,-9.556,13,P7,1,Critical_word_small_family,S159_erp
n400,-5.426,14,O1,1,Critical_word_small_family,S159_erp
n400,-1.803,15,O2,1,Critical_word_small_family,S159_erp
n400,0.380,16,P4,1,Critical_word_small_family,S159_erp
n400,-3.360,17,P8,1,Critical_word_small_family,S159_erp
n400,-1.496,18,CP6,1,Critical_word_small_family,S159_erp
n400,-1.268,19,CP2,1,Critical_word_small_family,S159_erp
n400,-1.931,20,CZ,1,Critical_word_small_family,S159_erp
n400,-2.425,21,C4,1,Critical_word_small_family,S159_erp
n400,0.266,22,T8,1,Critical_word_small_family,S159_erp
n400,-1.371,23,FC6,1,Critical_word_small_family,S159_erp
n400,-1.911,24,FC2,1,Critical_word_small_family,S159_erp
n400,0.353,25,F4,1,Critical_word_small_family,S159_erp
n400,0.820,26,F8,1,Critical_word_small_family,S159_erp
n400,-4.912,1,FP1,2,Critical_word_large_family,S159_erp
n400,-1.770,2,Fz,2,Critical_word_large_family,S159_erp
n400,0.437,3,F3,2,Critical_word_large_family,S159_erp
n400,-0.399,4,F7,2,Critical_word_large_family,S159_erp
n400,-2.340,5,FC5,2,Critical_word_large_family,S159_erp
n400,-2.415,6,FC1,2,Critical_word_large_family,S159_erp
n400,-2.335,7,C3,2,Critical_word_large_family,S159_erp
n400,-2.365,8,T7,2,Critical_word_large_family,S159_erp
n400,-6.474,9,CP5,2,Critical_word_large_family,S159_erp
n400,-1.672,10,CP1,2,Critical_word_large_family,S159_erp
n400,0.431,11,Pz,2,Critical_word_large_family,S159_erp
n400,-3.474,12,P3,2,Critical_word_large_family,S159_erp
n400,-11.374,13,P7,2,Critical_word_large_family,S159_erp
n400,-5.615,14,O1,2,Critical_word_large_family,S159_erp
n400,-1.060,15,O2,2,Critical_word_large_family,S159_erp
n400,0.182,16,P4,2,Critical_word_large_family,S159_erp
n400,-4.873,17,P8,2,Critical_word_large_family,S159_erp
n400,-1.673,18,CP6,2,Critical_word_large_family,S159_erp
n400,0.497,19,CP2,2,Critical_word_large_family,S159_erp
n400,-0.039,20,CZ,2,Critical_word_large_family,S159_erp
n400,-1.427,21,C4,2,Critical_word_large_family,S159_erp
n400,-0.696,22,T8,2,Critical_word_large_family,S159_erp
n400,-2.004,23,FC6,2,Critical_word_large_family,S159_erp
n400,-0.679,24,FC2,2,Critical_word_large_family,S159_erp
n400,0.361,25,F4,2,Critical_word_large_family,S159_erp
n400,0.539,26,F8,2,Critical_word_large_family,S159_erp
n400,-6.280,1,FP1,3,nonword_small_complex,S159_erp
n400,-4.688,2,Fz,3,nonword_small_complex,S159_erp
n400,-2.488,3,F3,3,nonword_small_complex,S159_erp
n400,-4.259,4,F7,3,nonword_small_complex,S159_erp
n400,-5.824,5,FC5,3,nonword_small_complex,S159_erp
n400,-6.314,6,FC1,3,nonword_small_complex,S159_erp
n400,-6.149,7,C3,3,nonword_small_complex,S159_erp
n400,-6.180,8,T7,3,nonword_small_complex,S159_erp
n400,-8.701,9,CP5,3,nonword_small_complex,S159_erp
n400,-5.460,10,CP1,3,nonword_small_complex,S159_erp
n400,-2.922,11,Pz,3,nonword_small_complex,S159_erp
n400,-6.036,12,P3,3,nonword_small_complex,S159_erp
n400,-11.922,13,P7,3,nonword_small_complex,S159_erp
n400,-7.666,14,O1,3,nonword_small_complex,S159_erp
n400,-3.357,15,O2,3,nonword_small_complex,S159_erp
n400,-2.414,16,P4,3,nonword_small_complex,S159_erp
n400,-5.809,17,P8,3,nonword_small_complex,S159_erp
n400,-4.260,18,CP6,3,nonword_small_complex,S159_erp
n400,-3.628,19,CP2,3,nonword_small_complex,S159_erp
n400,-5.341,20,CZ,3,nonword_small_complex,S159_erp
n400,-4.950,21,C4,3,nonword_small_complex,S159_erp
n400,-3.810,22,T8,3,nonword_small_complex,S159_erp
n400,-4.696,23,FC6,3,nonword_small_complex,S159_erp
n400,-3.892,24,FC2,3,nonword_small_complex,S159_erp
n400,-1.634,25,F4,3,nonword_small_complex,S159_erp
n400,-2.642,26,F8,3,nonword_small_complex,S159_erp
n400,-8.680,1,FP1,4,nonword_large_complex,S159_erp
n400,-3.035,2,Fz,4,nonword_large_complex,S159_erp
n400,-2.442,3,F3,4,nonword_large_complex,S159_erp
n400,-2.617,4,F7,4,nonword_large_complex,S159_erp
n400,-3.054,5,FC5,4,nonword_large_complex,S159_erp
n400,-4.359,6,FC1,4,nonword_large_complex,S159_erp
n400,-2.754,7,C3,4,nonword_large_complex,S159_erp
n400,-2.731,8,T7,4,nonword_large_complex,S159_erp
n400,-5.238,9,CP5,4,nonword_large_complex,S159_erp
n400,-1.707,10,CP1,4,nonword_large_complex,S159_erp
n400,0.119,11,Pz,4,nonword_large_complex,S159_erp
n400,-3.292,12,P3,4,nonword_large_complex,S159_erp
n400,-10.121,13,P7,4,nonword_large_complex,S159_erp
n400,-5.929,14,O1,4,nonword_large_complex,S159_erp
n400,-1.848,15,O2,4,nonword_large_complex,S159_erp
n400,0.567,16,P4,4,nonword_large_complex,S159_erp
n400,-2.973,17,P8,4,nonword_large_complex,S159_erp
n400,-1.157,18,CP6,4,nonword_large_complex,S159_erp
n400,-0.613,19,CP2,4,nonword_large_complex,S159_erp
n400,-2.095,20,CZ,4,nonword_large_complex,S159_erp
n400,-2.014,21,C4,4,nonword_large_complex,S159_erp
n400,-0.813,22,T8,4,nonword_large_complex,S159_erp
n400,-1.440,23,FC6,4,nonword_large_complex,S159_erp
n400,-2.109,24,FC2,4,nonword_large_complex,S159_erp
n400,-0.055,25,F4,4,nonword_large_complex,S159_erp
n400,-0.351,26,F8,4,nonword_large_complex,S159_erp
n400,-7.573,1,FP1,5,nonword_small_simple,S159_erp
n400,-3.934,2,Fz,5,nonword_small_simple,S159_erp
n400,-2.191,3,F3,5,nonword_small_simple,S159_erp
n400,-2.279,4,F7,5,nonword_small_simple,S159_erp
n400,-3.562,5,FC5,5,nonword_small_simple,S159_erp
n400,-4.345,6,FC1,5,nonword_small_simple,S159_erp
n400,-3.128,7,C3,5,nonword_small_simple,S159_erp
n400,-3.103,8,T7,5,nonword_small_simple,S159_erp
n400,-6.197,9,CP5,5,nonword_small_simple,S159_erp
n400,-2.593,10,CP1,5,nonword_small_simple,S159_erp
n400,-0.273,11,Pz,5,nonword_small_simple,S159_erp
n400,-3.832,12,P3,5,nonword_small_simple,S159_erp
n400,-10.384,13,P7,5,nonword_small_simple,S159_erp
n400,-5.624,14,O1,5,nonword_small_simple,S159_erp
n400,-1.279,15,O2,5,nonword_small_simple,S159_erp
n400,-0.542,16,P4,5,nonword_small_simple,S159_erp
n400,-3.199,17,P8,5,nonword_small_simple,S159_erp
n400,-2.497,18,CP6,5,nonword_small_simple,S159_erp
n400,-1.735,19,CP2,5,nonword_small_simple,S159_erp
n400,-1.932,20,CZ,5,nonword_small_simple,S159_erp
n400,-3.425,21,C4,5,nonword_small_simple,S159_erp
n400,-2.384,22,T8,5,nonword_small_simple,S159_erp
n400,-3.532,23,FC6,5,nonword_small_simple,S159_erp
n400,-3.326,24,FC2,5,nonword_small_simple,S159_erp
n400,-2.172,25,F4,5,nonword_small_simple,S159_erp
n400,-2.870,26,F8,5,nonword_small_simple,S159_erp
n400,-2.260,1,FP1,6,nonword_large_simple,S159_erp
n400,0.687,2,Fz,6,nonword_large_simple,S159_erp
n400,3.041,3,F3,6,nonword_large_simple,S159_erp
n400,0.133,4,F7,6,nonword_large_simple,S159_erp
n400,-0.594,5,FC5,6,nonword_large_simple,S159_erp
n400,0.109,6,FC1,6,nonword_large_simple,S159_erp
n400,0.373,7,C3,6,nonword_large_simple,S159_erp
n400,-1.484,8,T7,6,nonword_large_simple,S159_erp
n400,-4.684,9,CP5,6,nonword_large_simple,S159_erp
n400,1.304,10,CP1,6,nonword_large_simple,S159_erp
n400,3.673,11,Pz,6,nonword_large_simple,S159_erp
n400,-0.235,12,P3,6,nonword_large_simple,S159_erp
n400,-9.071,13,P7,6,nonword_large_simple,S159_erp
n400,-3.289,14,O1,6,nonword_large_simple,S159_erp
n400,0.302,15,O2,6,nonword_large_simple,S159_erp
n400,2.614,16,P4,6,nonword_large_simple,S159_erp
n400,-3.707,17,P8,6,nonword_large_simple,S159_erp
n400,-0.388,18,CP6,6,nonword_large_simple,S159_erp
n400,3.184,19,CP2,6,nonword_large_simple,S159_erp
n400,2.181,20,CZ,6,nonword_large_simple,S159_erp
n400,1.056,21,C4,6,nonword_large_simple,S159_erp
n400,-0.875,22,T8,6,nonword_large_simple,S159_erp
n400,-0.216,23,FC6,6,nonword_large_simple,S159_erp
n400,1.477,24,FC2,6,nonword_large_simple,S159_erp
n400,2.837,25,F4,6,nonword_large_simple,S159_erp
n400,1.591,26,F8,6,nonword_large_simple,S159_erp
n400,5.677,1,FP1,1,Critical_word_small_family,S160_erp
n400,7.015,2,Fz,1,Critical_word_small_family,S160_erp
n400,6.729,3,F3,1,Critical_word_small_family,S160_erp
n400,4.218,4,F7,1,Critical_word_small_family,S160_erp
n400,3.562,5,FC5,1,Critical_word_small_family,S160_erp
n400,5.779,6,FC1,1,Critical_word_small_family,S160_erp
n400,3.979,7,C3,1,Critical_word_small_family,S160_erp
n400,-1.547,8,T7,1,Critical_word_small_family,S160_erp
n400,-0.696,9,CP5,1,Critical_word_small_family,S160_erp
n400,4.640,10,CP1,1,Critical_word_small_family,S160_erp
n400,4.999,11,Pz,1,Critical_word_small_family,S160_erp
n400,3.706,12,P3,1,Critical_word_small_family,S160_erp
n400,-2.235,13,P7,1,Critical_word_small_family,S160_erp
n400,1.156,14,O1,1,Critical_word_small_family,S160_erp
n400,1.913,15,O2,1,Critical_word_small_family,S160_erp
n400,5.246,16,P4,1,Critical_word_small_family,S160_erp
n400,-0.582,17,P8,1,Critical_word_small_family,S160_erp
n400,0.804,18,CP6,1,Critical_word_small_family,S160_erp
n400,4.150,19,CP2,1,Critical_word_small_family,S160_erp
n400,5.127,20,CZ,1,Critical_word_small_family,S160_erp
n400,2.552,21,C4,1,Critical_word_small_family,S160_erp
n400,1.598,22,T8,1,Critical_word_small_family,S160_erp
n400,4.894,23,FC6,1,Critical_word_small_family,S160_erp
n400,5.425,24,FC2,1,Critical_word_small_family,S160_erp
n400,7.530,25,F4,1,Critical_word_small_family,S160_erp
n400,6.443,26,F8,1,Critical_word_small_family,S160_erp
n400,1.249,1,FP1,2,Critical_word_large_family,S160_erp
n400,3.486,2,Fz,2,Critical_word_large_family,S160_erp
n400,3.446,3,F3,2,Critical_word_large_family,S160_erp
n400,2.995,4,F7,2,Critical_word_large_family,S160_erp
n400,2.978,5,FC5,2,Critical_word_large_family,S160_erp
n400,3.459,6,FC1,2,Critical_word_large_family,S160_erp
n400,2.015,7,C3,2,Critical_word_large_family,S160_erp
n400,-0.621,8,T7,2,Critical_word_large_family,S160_erp
n400,0.806,9,CP5,2,Critical_word_large_family,S160_erp
n400,4.315,10,CP1,2,Critical_word_large_family,S160_erp
n400,5.837,11,Pz,2,Critical_word_large_family,S160_erp
n400,3.964,12,P3,2,Critical_word_large_family,S160_erp
n400,-1.313,13,P7,2,Critical_word_large_family,S160_erp
n400,3.221,14,O1,2,Critical_word_large_family,S160_erp
n400,3.493,15,O2,2,Critical_word_large_family,S160_erp
n400,4.404,16,P4,2,Critical_word_large_family,S160_erp
n400,1.550,17,P8,2,Critical_word_large_family,S160_erp
n400,1.021,18,CP6,2,Critical_word_large_family,S160_erp
n400,3.964,19,CP2,2,Critical_word_large_family,S160_erp
n400,4.030,20,CZ,2,Critical_word_large_family,S160_erp
n400,1.393,21,C4,2,Critical_word_large_family,S160_erp
n400,-0.216,22,T8,2,Critical_word_large_family,S160_erp
n400,2.389,23,FC6,2,Critical_word_large_family,S160_erp
n400,3.126,24,FC2,2,Critical_word_large_family,S160_erp
n400,3.321,25,F4,2,Critical_word_large_family,S160_erp
n400,3.196,26,F8,2,Critical_word_large_family,S160_erp
n400,2.672,1,FP1,3,nonword_small_complex,S160_erp
n400,4.836,2,Fz,3,nonword_small_complex,S160_erp
n400,4.296,3,F3,3,nonword_small_complex,S160_erp
n400,3.960,4,F7,3,nonword_small_complex,S160_erp
n400,3.855,5,FC5,3,nonword_small_complex,S160_erp
n400,5.719,6,FC1,3,nonword_small_complex,S160_erp
n400,3.806,7,C3,3,nonword_small_complex,S160_erp
n400,0.779,8,T7,3,nonword_small_complex,S160_erp
n400,0.566,9,CP5,3,nonword_small_complex,S160_erp
n400,3.306,10,CP1,3,nonword_small_complex,S160_erp
n400,3.640,11,Pz,3,nonword_small_complex,S160_erp
n400,3.298,12,P3,3,nonword_small_complex,S160_erp
n400,-1.431,13,P7,3,nonword_small_complex,S160_erp
n400,1.361,14,O1,3,nonword_small_complex,S160_erp
n400,0.748,15,O2,3,nonword_small_complex,S160_erp
n400,1.504,16,P4,3,nonword_small_complex,S160_erp
n400,-2.009,17,P8,3,nonword_small_complex,S160_erp
n400,-0.023,18,CP6,3,nonword_small_complex,S160_erp
n400,2.516,19,CP2,3,nonword_small_complex,S160_erp
n400,4.830,20,CZ,3,nonword_small_complex,S160_erp
n400,0.414,21,C4,3,nonword_small_complex,S160_erp
n400,-0.853,22,T8,3,nonword_small_complex,S160_erp
n400,3.103,23,FC6,3,nonword_small_complex,S160_erp
n400,3.915,24,FC2,3,nonword_small_complex,S160_erp
n400,4.581,25,F4,3,nonword_small_complex,S160_erp
n400,5.501,26,F8,3,nonword_small_complex,S160_erp
n400,0.598,1,FP1,4,nonword_large_complex,S160_erp
n400,2.400,2,Fz,4,nonword_large_complex,S160_erp
n400,1.630,3,F3,4,nonword_large_complex,S160_erp
n400,1.593,4,F7,4,nonword_large_complex,S160_erp
n400,1.070,5,FC5,4,nonword_large_complex,S160_erp
n400,2.657,6,FC1,4,nonword_large_complex,S160_erp
n400,2.310,7,C3,4,nonword_large_complex,S160_erp
n400,-1.372,8,T7,4,nonword_large_complex,S160_erp
n400,-0.114,9,CP5,4,nonword_large_complex,S160_erp
n400,1.238,10,CP1,4,nonword_large_complex,S160_erp
n400,4.607,11,Pz,4,nonword_large_complex,S160_erp
n400,3.891,12,P3,4,nonword_large_complex,S160_erp
n400,-1.055,13,P7,4,nonword_large_complex,S160_erp
n400,2.838,14,O1,4,nonword_large_complex,S160_erp
n400,2.739,15,O2,4,nonword_large_complex,S160_erp
n400,1.962,16,P4,4,nonword_large_complex,S160_erp
n400,-0.568,17,P8,4,nonword_large_complex,S160_erp
n400,-1.109,18,CP6,4,nonword_large_complex,S160_erp
n400,1.655,19,CP2,4,nonword_large_complex,S160_erp
n400,1.796,20,CZ,4,nonword_large_complex,S160_erp
n400,-0.674,21,C4,4,nonword_large_complex,S160_erp
n400,-2.070,22,T8,4,nonword_large_complex,S160_erp
n400,0.350,23,FC6,4,nonword_large_complex,S160_erp
n400,1.789,24,FC2,4,nonword_large_complex,S160_erp
n400,1.547,25,F4,4,nonword_large_complex,S160_erp
